agency_cd,site_no,sample_dt,sample_tm,sample_end_dt,sample_end_tm,sample_start_time_datum_cd,tm_datum_rlbty_cd,coll_ent_cd,medium_cd,project_cd,aqfr_cd,tu_id,body_part_id,hyd_cond_cd,samp_type_cd,hyd_event_cd,sample_lab_cm_tx,parm_cd,remark_cd,result_va,val_qual_tx,meth_cd,dqi_cd,rpt_lev_va,rpt_lev_cd,lab_std_va,prep_set_no,prep_dt,anl_set_no,anl_dt,result_lab_cm_tx,anl_ent_cd,startDateTime
USGS,02041650,1977-12-28,10:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00610,NA,0.03,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977-12-28T10:00:00Z
USGS,02041650,1977-12-28,10:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00623,NA,0.48,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977-12-28T10:00:00Z
USGS,02041650,1977-12-28,10:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.18,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977-12-28T10:00:00Z
USGS,02041650,1978-01-25,10:45,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.6,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-01-25T10:45:00Z
USGS,02041650,1978-01-25,10:45,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00605,NA,0.33,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-01-25T10:45:00Z
USGS,02041650,1978-01-25,10:45,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00610,NA,0.04,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-01-25T10:45:00Z
USGS,02041650,1978-01-25,10:45,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00623,NA,0.39,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-01-25T10:45:00Z
USGS,02041650,1978-01-25,10:45,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00624,NA,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-01-25T10:45:00Z
USGS,02041650,1978-01-25,10:45,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.37,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-01-25T10:45:00Z
USGS,02041650,1978-01-25,10:45,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.23,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-01-25T10:45:00Z
USGS,02041650,1978-01-25,10:45,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,2.7,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-01-25T10:45:00Z
USGS,02041650,1978-02-24,09:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.48,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-02-24T09:30:00Z
USGS,02041650,1978-02-24,09:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00605,NA,0.23,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-02-24T09:30:00Z
USGS,02041650,1978-02-24,09:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00610,NA,0.02,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-02-24T09:30:00Z
USGS,02041650,1978-02-24,09:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00623,NA,0.32,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-02-24T09:30:00Z
USGS,02041650,1978-02-24,09:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00624,NA,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-02-24T09:30:00Z
USGS,02041650,1978-02-24,09:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.25,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-02-24T09:30:00Z
USGS,02041650,1978-02-24,09:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.23,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-02-24T09:30:00Z
USGS,02041650,1978-02-24,09:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,2.1,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-02-24T09:30:00Z
USGS,02041650,1978-03-22,08:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.71,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-03-22T08:30:00Z
USGS,02041650,1978-03-22,08:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00605,NA,0.4,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-03-22T08:30:00Z
USGS,02041650,1978-03-22,08:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00610,NA,0.04,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-03-22T08:30:00Z
USGS,02041650,1978-03-22,08:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00623,NA,0.4,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-03-22T08:30:00Z
USGS,02041650,1978-03-22,08:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00624,NA,0.04,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-03-22T08:30:00Z
USGS,02041650,1978-03-22,08:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.44,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-03-22T08:30:00Z
USGS,02041650,1978-03-22,08:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.27,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-03-22T08:30:00Z
USGS,02041650,1978-03-22,08:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,3.1,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-03-22T08:30:00Z
USGS,02041650,1978-04-19,08:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.45,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-04-19T08:30:00Z
USGS,02041650,1978-04-19,08:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00605,NA,0.34,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-04-19T08:30:00Z
USGS,02041650,1978-04-19,08:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00610,NA,0.07,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-04-19T08:30:00Z
USGS,02041650,1978-04-19,08:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00623,NA,0.21,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-04-19T08:30:00Z
USGS,02041650,1978-04-19,08:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00624,NA,0.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-04-19T08:30:00Z
USGS,02041650,1978-04-19,08:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.41,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-04-19T08:30:00Z
USGS,02041650,1978-04-19,08:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.04,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-04-19T08:30:00Z
USGS,02041650,1978-04-19,08:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-04-19T08:30:00Z
USGS,02041650,1978-05-18,09:00,NA,NA,EDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00610,NA,0.07,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-05-18T09:00:00Z
USGS,02041650,1978-05-18,09:00,NA,NA,EDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00623,NA,0.43,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-05-18T09:00:00Z
USGS,02041650,1978-05-18,09:00,NA,NA,EDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.13,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-05-18T09:00:00Z
USGS,02041650,1978-06-13,10:00,NA,NA,EDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.42,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-06-13T10:00:00Z
USGS,02041650,1978-06-13,10:00,NA,NA,EDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00605,NA,0.27,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-06-13T10:00:00Z
USGS,02041650,1978-06-13,10:00,NA,NA,EDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00610,NA,0.07,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-06-13T10:00:00Z
USGS,02041650,1978-06-13,10:00,NA,NA,EDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00623,NA,0.31,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-06-13T10:00:00Z
USGS,02041650,1978-06-13,10:00,NA,NA,EDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00624,NA,0.03,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-06-13T10:00:00Z
USGS,02041650,1978-06-13,10:00,NA,NA,EDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.34,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-06-13T10:00:00Z
