agency_cd,site_no,sample_dt,sample_tm,sample_end_dt,sample_end_tm,sample_start_time_datum_cd,tm_datum_rlbty_cd,coll_ent_cd,medium_cd,project_cd,aqfr_cd,tu_id,body_part_id,hyd_cond_cd,samp_type_cd,hyd_event_cd,sample_lab_cm_tx,parm_cd,remark_cd,result_va,val_qual_tx,meth_cd,dqi_cd,rpt_lev_va,rpt_lev_cd,lab_std_va,prep_set_no,prep_dt,anl_set_no,anl_dt,result_lab_cm_tx,anl_ent_cd,startDateTime,endDateTime
USGS,01594000,1985-09-05,11:10,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,9,9,9,      . . .   .,32230,NA,2.91,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-09-05T11:10:00Z,NA
USGS,01594000,1985-09-05,11:10,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,9,9,9,      . . .   .,32231,NA,0.305,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-09-05T11:10:00Z,NA
USGS,01594000,1985-09-05,11:10,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,9,9,9,      . . .   .,32232,NA,0.199,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-09-05T11:10:00Z,NA
USGS,01594000,1985-09-05,14:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,9,9,9,      . . .   .,00600,NA,1.1,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-09-05T14:30:00Z,NA
USGS,01594000,1985-09-05,14:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,9,9,9,      . . .   .,00602,NA,1.1,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-09-05T14:30:00Z,NA
USGS,01594000,1985-09-05,14:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,9,9,9,      . . .   .,00605,<,0.35,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-09-05T14:30:00Z,NA
USGS,01594000,1985-09-05,14:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,9,9,9,      . . .   .,00607,<,0.42,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-09-05T14:30:00Z,NA
USGS,01594000,1985-09-05,14:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,9,9,9,      . . .   .,00608,<,0.02,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-09-05T14:30:00Z,NA
USGS,01594000,1985-09-05,14:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,9,9,9,      . . .   .,00613,NA,0.012,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-09-05T14:30:00Z,NA
USGS,01594000,1985-09-05,14:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,9,9,9,      . . .   .,00618,NA,0.688,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-09-05T14:30:00Z,NA
USGS,01594000,1985-09-05,14:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,9,9,9,      . . .   .,00623,NA,0.42,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-09-05T14:30:00Z,NA
USGS,01594000,1985-09-05,14:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,9,9,9,      . . .   .,00625,NA,0.35,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-09-05T14:30:00Z,NA
USGS,01594000,1985-09-05,14:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,9,9,9,      . . .   .,00631,NA,0.7,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-09-05T14:30:00Z,NA
USGS,01594000,1985-09-05,14:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,9,9,9,      . . .   .,32230,NA,2.58,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-09-05T14:30:00Z,NA
USGS,01594000,1985-09-05,14:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,9,9,9,      . . .   .,32231,NA,1.43,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-09-05T14:30:00Z,NA
USGS,01594000,1985-09-05,14:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,9,9,9,      . . .   .,32232,NA,4.46,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-09-05T14:30:00Z,NA
USGS,01594000,1985-10-09,10:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,A,9,9,      . . .   .,00600,NA,1.6,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-10-09T10:30:00Z,NA
USGS,01594000,1985-10-09,10:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,A,9,9,      . . .   .,00602,NA,1.6,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-10-09T10:30:00Z,NA
USGS,01594000,1985-10-09,10:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,A,9,9,      . . .   .,00605,<,0.25,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-10-09T10:30:00Z,NA
USGS,01594000,1985-10-09,10:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,A,9,9,      . . .   .,00607,<,0.25,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-10-09T10:30:00Z,NA
USGS,01594000,1985-10-09,10:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,A,9,9,      . . .   .,00608,<,0.02,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-10-09T10:30:00Z,NA
USGS,01594000,1985-10-09,10:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,A,9,9,      . . .   .,00613,NA,0.08,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-10-09T10:30:00Z,NA
USGS,01594000,1985-10-09,10:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,A,9,9,      . . .   .,00618,NA,1.22,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-10-09T10:30:00Z,NA
USGS,01594000,1985-10-09,10:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,A,9,9,      . . .   .,00623,NA,0.25,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-10-09T10:30:00Z,NA
USGS,01594000,1985-10-09,10:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,A,9,9,      . . .   .,00625,NA,0.25,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-10-09T10:30:00Z,NA
USGS,01594000,1985-10-09,10:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,A,9,9,      . . .   .,00631,NA,1.3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-10-09T10:30:00Z,NA
USGS,01594000,1985-10-09,10:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,A,9,9,      . . .   .,32230,NA,1.96,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-10-09T10:30:00Z,NA
USGS,01594000,1985-10-09,10:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,A,9,9,      . . .   .,32231,NA,1.36,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-10-09T10:30:00Z,NA
USGS,01594000,1985-10-09,10:30,NA,NA,EST,T,USGS-WRD,WS,442400310,NA,NA,NA,A,9,9,      . . .   .,32232,NA,4.11,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-10-09T10:30:00Z,NA
USGS,01594000,1985-12-10,09:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,      . . .   .,00605,<,0.03,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-12-10T09:45:00Z,NA
USGS,01594000,1985-12-10,09:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,      . . .   .,00607,<,0.02,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-12-10T09:45:00Z,NA
USGS,01594000,1985-12-10,09:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,      . . .   .,00608,<,0.02,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-12-10T09:45:00Z,NA
USGS,01594000,1985-12-10,09:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,      . . .   .,00613,NA,0.008,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-12-10T09:45:00Z,NA
USGS,01594000,1985-12-10,09:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,      . . .   .,00623,NA,0.02,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-12-10T09:45:00Z,NA
USGS,01594000,1985-12-10,09:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,      . . .   .,00625,NA,0.03,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-12-10T09:45:00Z,NA
USGS,01594000,1985-12-10,09:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,      . . .   .,32230,NA,1.17,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-12-10T09:45:00Z,NA
USGS,01594000,1985-12-10,09:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,      . . .   .,32231,NA,0.701,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-12-10T09:45:00Z,NA
USGS,01594000,1985-12-10,09:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,      . . .   .,32232,NA,2.33,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-12-10T09:45:00Z,NA
USGS,01594000,1986-04-14,15:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA19,00600,NA,1.8,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-04-14T15:00:00Z,NA
USGS,01594000,1986-04-14,15:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA19,00602,NA,1.8,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-04-14T15:00:00Z,NA
USGS,01594000,1986-04-14,15:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA19,00605,NA,0.23,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-04-14T15:00:00Z,NA
USGS,01594000,1986-04-14,15:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA19,00607,NA,0.23,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-04-14T15:00:00Z,NA
USGS,01594000,1986-04-14,15:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA19,00608,NA,0.02,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-04-14T15:00:00Z,NA
USGS,01594000,1986-04-14,15:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA19,00613,NA,0.018,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-04-14T15:00:00Z,NA
USGS,01594000,1986-04-14,15:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA19,00618,NA,1.48,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-04-14T15:00:00Z,NA
USGS,01594000,1986-04-14,15:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA19,00623,NA,0.25,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-04-14T15:00:00Z,NA
USGS,01594000,1986-04-14,15:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA19,00625,NA,0.25,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-04-14T15:00:00Z,NA
USGS,01594000,1986-04-14,15:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA19,00631,NA,1.5,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-04-14T15:00:00Z,NA
USGS,01594000,1986-04-14,15:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA19,32230,NA,2.92,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-04-14T15:00:00Z,NA
USGS,01594000,1986-04-14,15:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA19,32231,NA,0.188,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-04-14T15:00:00Z,NA
USGS,01594000,1986-04-14,15:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA19,32232,NA,0.282,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-04-14T15:00:00Z,NA
USGS,01594000,1986-05-13,15:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA22,00605,NA,0.38,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-05-13T15:45:00Z,NA
USGS,01594000,1986-05-13,15:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA22,00607,NA,0.28,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-05-13T15:45:00Z,NA
USGS,01594000,1986-05-13,15:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA22,00608,NA,0.02,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-05-13T15:45:00Z,NA
USGS,01594000,1986-05-13,15:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA22,00623,NA,0.3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-05-13T15:45:00Z,NA
USGS,01594000,1986-05-13,15:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA22,00625,NA,0.4,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-05-13T15:45:00Z,NA
USGS,01594000,1986-05-13,15:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA22,32230,NA,1.68,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-05-13T15:45:00Z,NA
USGS,01594000,1986-05-13,15:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA22,32231,NA,0.124,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-05-13T15:45:00Z,NA
USGS,01594000,1986-05-13,15:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA22,32232,NA,0.101,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-05-13T15:45:00Z,NA
USGS,01594000,1986-07-15,09:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA34,00600,NA,1,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-15T09:45:00Z,NA
USGS,01594000,1986-07-15,09:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA34,00602,NA,0.86,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-15T09:45:00Z,NA
USGS,01594000,1986-07-15,09:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA34,00605,NA,0.47,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-15T09:45:00Z,NA
USGS,01594000,1986-07-15,09:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA34,00607,NA,0.33,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-15T09:45:00Z,NA
USGS,01594000,1986-07-15,09:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA34,00608,NA,0.024,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-15T09:45:00Z,NA
USGS,01594000,1986-07-15,09:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA34,00613,NA,0.01,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-15T09:45:00Z,NA
USGS,01594000,1986-07-15,09:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA34,00618,NA,0.5,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-15T09:45:00Z,NA
USGS,01594000,1986-07-15,09:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA34,00623,NA,0.35,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-15T09:45:00Z,NA
USGS,01594000,1986-07-15,09:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA34,00625,NA,0.49,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-15T09:45:00Z,NA
USGS,01594000,1986-07-15,09:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA34,00631,NA,0.51,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-15T09:45:00Z,NA
USGS,01594000,1986-07-15,09:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA34,32230,NA,4.89,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-15T09:45:00Z,NA
USGS,01594000,1986-07-15,09:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA34,32231,NA,0.513,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-15T09:45:00Z,NA
USGS,01594000,1986-07-15,09:45,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA34,32232,NA,0.587,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-15T09:45:00Z,NA
USGS,01594000,1986-08-12,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA52,00600,NA,0.97,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-12T13:30:00Z,NA
USGS,01594000,1986-08-12,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA52,00602,NA,1.2,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-12T13:30:00Z,NA
USGS,01594000,1986-08-12,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA52,00605,NA,0.41,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-12T13:30:00Z,NA
USGS,01594000,1986-08-12,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA52,00607,NA,0.63,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-12T13:30:00Z,NA
USGS,01594000,1986-08-12,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA52,00608,NA,0.016,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-12T13:30:00Z,NA
USGS,01594000,1986-08-12,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA52,00613,NA,0.01,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-12T13:30:00Z,NA
USGS,01594000,1986-08-12,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA52,00618,NA,0.53,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-12T13:30:00Z,NA
USGS,01594000,1986-08-12,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA52,00623,NA,0.65,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-12T13:30:00Z,NA
USGS,01594000,1986-08-12,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA52,00625,NA,0.43,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-12T13:30:00Z,NA
USGS,01594000,1986-08-12,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA52,00631,NA,0.54,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-12T13:30:00Z,NA
USGS,01594000,1986-08-12,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA52,32230,NA,2.28,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-12T13:30:00Z,NA
USGS,01594000,1986-08-12,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA52,32231,NA,0.332,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-12T13:30:00Z,NA
USGS,01594000,1986-08-12,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA52,32232,NA,0.067,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-12T13:30:00Z,NA
USGS,01594000,1986-09-16,13:15,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA60A,00600,NA,1,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-09-16T13:15:00Z,NA
USGS,01594000,1986-09-16,13:15,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA60A,00602,NA,1.2,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-09-16T13:15:00Z,NA
USGS,01594000,1986-09-16,13:15,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA60A,00613,NA,0.006,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-09-16T13:15:00Z,NA
USGS,01594000,1986-09-16,13:15,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA60A,00618,NA,0.624,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-09-16T13:15:00Z,NA
USGS,01594000,1986-09-16,13:15,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA60A,00623,NA,0.58,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-09-16T13:15:00Z,NA
USGS,01594000,1986-09-16,13:15,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA60A,00625,NA,0.4,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-09-16T13:15:00Z,NA
