agency_cd,site_no,sample_dt,sample_tm,sample_end_dt,sample_end_tm,sample_start_time_datum_cd,tm_datum_rlbty_cd,coll_ent_cd,medium_cd,project_cd,aqfr_cd,tu_id,body_part_id,hyd_cond_cd,samp_type_cd,hyd_event_cd,sample_lab_cm_tx,parm_cd,remark_cd,result_va,val_qual_tx,meth_cd,dqi_cd,rpt_lev_va,rpt_lev_cd,lab_std_va,prep_set_no,prep_dt,anl_set_no,anl_dt,result_lab_cm_tx,anl_ent_cd,startDateTime
USGS,01200600,1974-07-22,14:10,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-07-22T14:10:00Z
USGS,01200600,1974-07-22,14:10,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00605,NA,0.02,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-07-22T14:10:00Z
USGS,01200600,1974-07-22,14:10,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00608,NA,0.26,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-07-22T14:10:00Z
USGS,01200600,1974-07-22,14:10,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.28,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-07-22T14:10:00Z
USGS,01200600,1974-07-22,14:10,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.02,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-07-22T14:10:00Z
USGS,01200600,1974-07-22,14:10,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,32230,NA,27,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-07-22T14:10:00Z
USGS,01200600,1974-07-22,14:10,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,32231,NA,1.5,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-07-22T14:10:00Z
USGS,01200600,1974-07-22,14:10,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,1.3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-07-22T14:10:00Z
USGS,01200600,1974-08-19,13:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.26,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-08-19T13:00:00Z
USGS,01200600,1974-08-19,13:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00605,NA,0.11,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-08-19T13:00:00Z
USGS,01200600,1974-08-19,13:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00608,NA,0.14,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-08-19T13:00:00Z
USGS,01200600,1974-08-19,13:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.25,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-08-19T13:00:00Z
USGS,01200600,1974-08-19,13:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.01,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-08-19T13:00:00Z
USGS,01200600,1974-08-19,13:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,32230,NA,40,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-08-19T13:00:00Z
USGS,01200600,1974-08-19,13:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,32231,NA,4,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-08-19T13:00:00Z
USGS,01200600,1974-08-19,13:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,1.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-08-19T13:00:00Z
USGS,01200600,1974-09-16,15:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.65,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-09-16T15:00:00Z
USGS,01200600,1974-09-16,15:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00605,NA,0.3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-09-16T15:00:00Z
USGS,01200600,1974-09-16,15:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00608,NA,0.25,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-09-16T15:00:00Z
USGS,01200600,1974-09-16,15:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.55,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-09-16T15:00:00Z
USGS,01200600,1974-09-16,15:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.1,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-09-16T15:00:00Z
USGS,01200600,1974-09-16,15:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,32230,NA,30,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-09-16T15:00:00Z
USGS,01200600,1974-09-16,15:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,32231,NA,6,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-09-16T15:00:00Z
USGS,01200600,1974-09-16,15:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,2.9,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-09-16T15:00:00Z
USGS,01200600,1974-10-21,15:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.57,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-10-21T15:30:00Z
USGS,01200600,1974-10-21,15:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00605,NA,0.18,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-10-21T15:30:00Z
USGS,01200600,1974-10-21,15:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00608,NA,0.19,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-10-21T15:30:00Z
USGS,01200600,1974-10-21,15:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.37,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-10-21T15:30:00Z
USGS,01200600,1974-10-21,15:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-10-21T15:30:00Z
USGS,01200600,1974-10-21,15:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,32230,NA,5,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-10-21T15:30:00Z
USGS,01200600,1974-10-21,15:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,32231,NA,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-10-21T15:30:00Z
USGS,01200600,1974-10-21,15:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,2.5,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-10-21T15:30:00Z
USGS,01200600,1974-11-11,13:40,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.59,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-11-11T13:40:00Z
USGS,01200600,1974-11-11,13:40,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00605,NA,0.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-11-11T13:40:00Z
USGS,01200600,1974-11-11,13:40,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00608,NA,0.09,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-11-11T13:40:00Z
USGS,01200600,1974-11-11,13:40,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.29,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-11-11T13:40:00Z
USGS,01200600,1974-11-11,13:40,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-11-11T13:40:00Z
USGS,01200600,1974-11-11,13:40,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,2.6,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-11-11T13:40:00Z
USGS,01200600,1974-12-03,14:45,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,1.1,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-12-03T14:45:00Z
USGS,01200600,1974-12-03,14:45,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00605,NA,0.48,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-12-03T14:45:00Z
USGS,01200600,1974-12-03,14:45,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00608,NA,0.1,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-12-03T14:45:00Z
