agency_cd,site_no,sample_dt,sample_tm,sample_end_dt,sample_end_tm,sample_start_time_datum_cd,tm_datum_rlbty_cd,coll_ent_cd,medium_cd,project_cd,aqfr_cd,tu_id,body_part_id,hyd_cond_cd,samp_type_cd,hyd_event_cd,sample_lab_cm_tx,parm_cd,remark_cd,result_va,val_qual_tx,meth_cd,dqi_cd,rpt_lev_va,rpt_lev_cd,lab_std_va,prep_set_no,prep_dt,anl_set_no,anl_dt,result_lab_cm_tx,anl_ent_cd,startDateTime,endDateTime
USGS,01594710,1986-03-11,10:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA12,00631,NA,1.1,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-03-11T10:30:00Z,NA
USGS,01594710,1986-05-14,11:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA23,00600,NA,2.2,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-05-14T11:00:00Z,NA
USGS,01594710,1986-05-14,11:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA23,00602,NA,1.8,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-05-14T11:00:00Z,NA
USGS,01594710,1986-05-14,11:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA23,00605,NA,0.93,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-05-14T11:00:00Z,NA
USGS,01594710,1986-05-14,11:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA23,00607,NA,0.48,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-05-14T11:00:00Z,NA
USGS,01594710,1986-05-14,11:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA23,00608,NA,0.02,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-05-14T11:00:00Z,NA
USGS,01594710,1986-05-14,11:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA23,00613,NA,0.009,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-05-14T11:00:00Z,NA
USGS,01594710,1986-05-14,11:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA23,00618,NA,1.29,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-05-14T11:00:00Z,NA
USGS,01594710,1986-05-14,11:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA23,00623,NA,0.5,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-05-14T11:00:00Z,NA
USGS,01594710,1986-05-14,11:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA23,00625,NA,0.95,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-05-14T11:00:00Z,NA
USGS,01594710,1986-05-14,11:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA23,00631,NA,1.3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-05-14T11:00:00Z,NA
USGS,01594710,1986-05-14,11:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA23,32230,NA,2.92,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-05-14T11:00:00Z,NA
USGS,01594710,1986-05-14,11:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA23,32231,NA,0.167,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-05-14T11:00:00Z,NA
USGS,01594710,1986-05-14,11:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA23,32232,NA,0.586,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-05-14T11:00:00Z,NA
USGS,01594710,1986-06-11,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA30    office  PH,00600,NA,1.8,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-06-11T13:30:00Z,NA
USGS,01594710,1986-06-11,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA30    office  PH,00602,NA,1.6,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-06-11T13:30:00Z,NA
USGS,01594710,1986-06-11,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA30    office  PH,00605,NA,0.49,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-06-11T13:30:00Z,NA
USGS,01594710,1986-06-11,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA30    office  PH,00607,NA,0.39,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-06-11T13:30:00Z,NA
USGS,01594710,1986-06-11,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA30    office  PH,00608,NA,0.056,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-06-11T13:30:00Z,NA
USGS,01594710,1986-06-11,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA30    office  PH,00613,NA,0.009,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-06-11T13:30:00Z,NA
USGS,01594710,1986-06-11,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA30    office  PH,00618,NA,1.19,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-06-11T13:30:00Z,NA
USGS,01594710,1986-06-11,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA30    office  PH,00623,NA,0.45,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-06-11T13:30:00Z,NA
USGS,01594710,1986-06-11,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA30    office  PH,00625,NA,0.55,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-06-11T13:30:00Z,NA
USGS,01594710,1986-06-11,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA30    office  PH,00631,NA,1.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-06-11T13:30:00Z,NA
USGS,01594710,1986-06-11,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA30    office  PH,32230,NA,1.53,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-06-11T13:30:00Z,NA
USGS,01594710,1986-06-11,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA30    office  PH,32231,NA,0.341,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-06-11T13:30:00Z,NA
USGS,01594710,1986-06-11,13:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA30    office  PH,32232,NA,0.908,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-06-11T13:30:00Z,NA
USGS,01594710,1986-07-16,15:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA38,00600,NA,1.6,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-16T15:30:00Z,NA
USGS,01594710,1986-07-16,15:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA38,00602,NA,1.7,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-16T15:30:00Z,NA
USGS,01594710,1986-07-16,15:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA38,00605,NA,0.38,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-16T15:30:00Z,NA
USGS,01594710,1986-07-16,15:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA38,00607,NA,0.46,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-16T15:30:00Z,NA
USGS,01594710,1986-07-16,15:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA38,00608,NA,0.024,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-16T15:30:00Z,NA
USGS,01594710,1986-07-16,15:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA38,00613,NA,0.005,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-16T15:30:00Z,NA
USGS,01594710,1986-07-16,15:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA38,00618,NA,1.2,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-16T15:30:00Z,NA
USGS,01594710,1986-07-16,15:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA38,00623,NA,0.48,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-16T15:30:00Z,NA
USGS,01594710,1986-07-16,15:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA38,00625,NA,0.4,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-16T15:30:00Z,NA
USGS,01594710,1986-07-16,15:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA38,00631,NA,1.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-16T15:30:00Z,NA
USGS,01594710,1986-07-16,15:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA38,32230,NA,0.931,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-16T15:30:00Z,NA
USGS,01594710,1986-07-16,15:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA38,32231,NA,0.077,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-16T15:30:00Z,NA
USGS,01594710,1986-07-16,15:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA38,32232,NA,0.115,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-16T15:30:00Z,NA
USGS,01594710,1986-07-16,15:35,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA39    du Plicate PAA3,00608,NA,0.032,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-16T15:35:00Z,NA
USGS,01594710,1986-07-16,15:35,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA39    du Plicate PAA3,00613,NA,0.005,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-16T15:35:00Z,NA
USGS,01594710,1986-07-16,15:35,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA39    du Plicate PAA3,00618,NA,1.1,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-16T15:35:00Z,NA
USGS,01594710,1986-07-16,15:35,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA39    du Plicate PAA3,00631,NA,1.1,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-16T15:35:00Z,NA
USGS,01594710,1986-07-16,15:35,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA39    du Plicate PAA3,32230,NA,1.13,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-16T15:35:00Z,NA
USGS,01594710,1986-07-16,15:35,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA39    du Plicate PAA3,32231,NA,0.032,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-16T15:35:00Z,NA
USGS,01594710,1986-07-16,15:35,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,  QWDUP PNPS PAA39    du Plicate PAA3,32232,NA,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-07-16T15:35:00Z,NA
USGS,01594710,1986-08-13,10:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA54,00600,NA,1.5,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-13T10:00:00Z,NA
USGS,01594710,1986-08-13,10:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA54,00602,NA,1.5,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-13T10:00:00Z,NA
USGS,01594710,1986-08-13,10:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA54,00605,NA,0.37,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-13T10:00:00Z,NA
USGS,01594710,1986-08-13,10:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA54,00607,NA,0.37,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-13T10:00:00Z,NA
USGS,01594710,1986-08-13,10:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA54,00608,NA,0.032,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-13T10:00:00Z,NA
USGS,01594710,1986-08-13,10:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA54,00613,NA,0.005,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-13T10:00:00Z,NA
USGS,01594710,1986-08-13,10:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA54,00618,NA,1.1,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-13T10:00:00Z,NA
USGS,01594710,1986-08-13,10:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA54,00623,NA,0.4,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-13T10:00:00Z,NA
USGS,01594710,1986-08-13,10:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA54,00625,NA,0.4,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-13T10:00:00Z,NA
USGS,01594710,1986-08-13,10:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA54,00631,NA,1.1,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-13T10:00:00Z,NA
USGS,01594710,1986-08-13,10:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA54,32230,NA,0.954,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-13T10:00:00Z,NA
USGS,01594710,1986-08-13,10:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA54,32231,NA,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-13T10:00:00Z,NA
USGS,01594710,1986-08-13,10:00,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA54,32232,NA,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-08-13T10:00:00Z,NA
USGS,01594710,1986-09-18,12:30,NA,NA,EST,T,USGS-WRD,WS,442408000,NA,NA,NA,A,9,9,        PNPS PAA65,00600,NA,1.8,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-09-18T12:30:00Z,NA
