agency_cd,site_no,sample_dt,sample_tm,sample_end_dt,sample_end_tm,sample_start_time_datum_cd,tm_datum_rlbty_cd,coll_ent_cd,medium_cd,project_cd,aqfr_cd,tu_id,body_part_id,hyd_cond_cd,samp_type_cd,hyd_event_cd,sample_lab_cm_tx,parm_cd,remark_cd,result_va,val_qual_tx,meth_cd,dqi_cd,rpt_lev_va,rpt_lev_cd,lab_std_va,prep_set_no,prep_dt,anl_set_no,anl_dt,result_lab_cm_tx,anl_ent_cd,startDateTime
USGS,01578310,1978-08-03,12:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,1.6,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-08-03T12:00:00Z
USGS,01578310,1978-08-03,12:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00605,NA,0.42,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-08-03T12:00:00Z
USGS,01578310,1978-08-03,12:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00610,NA,0.02,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-08-03T12:00:00Z
USGS,01578310,1978-08-03,12:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.44,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-08-03T12:00:00Z
USGS,01578310,1978-08-03,12:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,1.2,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-08-03T12:00:00Z
USGS,01578310,1978-08-03,12:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,7.3,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-08-03T12:00:00Z
USGS,01578310,1978-11-09,11:15,NA,NA,EST,T,USGS-WRD,WS,NA,NA,NA,NA,A,9,9,NA,00602,NA,1.2,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-11-09T11:15:00Z
USGS,01578310,1978-11-09,11:15,NA,NA,EST,T,USGS-WRD,WS,NA,NA,NA,NA,A,9,9,NA,00607,NA,0.33,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-11-09T11:15:00Z
USGS,01578310,1978-11-09,11:15,NA,NA,EST,T,USGS-WRD,WS,NA,NA,NA,NA,A,9,9,NA,00608,NA,0.08,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-11-09T11:15:00Z
USGS,01578310,1978-11-09,11:15,NA,NA,EST,T,USGS-WRD,WS,NA,NA,NA,NA,A,9,9,NA,00613,NA,0.02,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-11-09T11:15:00Z
USGS,01578310,1978-11-09,11:15,NA,NA,EST,T,USGS-WRD,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.77,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-11-09T11:15:00Z
USGS,01578310,1978-11-09,11:15,NA,NA,EST,T,USGS-WRD,WS,NA,NA,NA,NA,A,9,9,NA,00623,NA,0.41,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-11-09T11:15:00Z
USGS,01578310,1978-11-09,11:15,NA,NA,EST,T,USGS-WRD,WS,NA,NA,NA,NA,A,9,9,NA,00631,NA,0.79,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-11-09T11:15:00Z
USGS,01578310,1978-11-28,10:30,NA,NA,EST,T,USGS-WRD,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,1.2,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-11-28T10:30:00Z
USGS,01578310,1978-11-28,10:30,NA,NA,EST,T,USGS-WRD,WS,NA,NA,NA,NA,A,9,9,NA,00605,NA,0.2,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-11-28T10:30:00Z
USGS,01578310,1978-11-28,10:30,NA,NA,EST,T,USGS-WRD,WS,NA,NA,NA,NA,A,9,9,NA,00610,NA,0.22,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-11-28T10:30:00Z
USGS,01578310,1978-11-28,10:30,NA,NA,EST,T,USGS-WRD,WS,NA,NA,NA,NA,A,9,9,NA,00615,NA,0.02,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-11-28T10:30:00Z
USGS,01578310,1978-11-28,10:30,NA,NA,EST,T,USGS-WRD,WS,NA,NA,NA,NA,A,9,9,NA,00620,NA,0.79,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-11-28T10:30:00Z
USGS,01578310,1978-11-28,10:30,NA,NA,EST,T,USGS-WRD,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.42,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-11-28T10:30:00Z
