agency_cd,site_no,sample_dt,sample_tm,sample_end_dt,sample_end_tm,sample_start_time_datum_cd,tm_datum_rlbty_cd,coll_ent_cd,medium_cd,project_cd,aqfr_cd,tu_id,body_part_id,hyd_cond_cd,samp_type_cd,hyd_event_cd,sample_lab_cm_tx,parm_cd,remark_cd,result_va,val_qual_tx,meth_cd,dqi_cd,rpt_lev_va,rpt_lev_cd,lab_std_va,prep_set_no,prep_dt,anl_set_no,anl_dt,result_lab_cm_tx,anl_ent_cd,startDateTime
USGS,05458500,1988-04-27,10:30,NA,NA,CDT,T,USGS-WRD,WS,06100,NA,NA,NA,9,9,9,NA,00631,NA,3.4,NA,CL045,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-04-27T10:30:00Z
USGS,05458500,1988-05-05,09:45,NA,NA,CDT,T,USGS-WRD,WS,06100,NA,NA,NA,8,9,9,NA,00631,NA,7,NA,CL045,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-05-05T09:45:00Z
USGS,05458500,1988-05-12,09:45,NA,NA,CDT,T,USGS-WRD,WS,06100,NA,NA,NA,8,9,9,NA,00631,NA,5.2,NA,CL045,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-05-12T09:45:00Z
USGS,05458500,1988-05-19,09:15,NA,NA,CDT,T,USGS-WRD,WS,06100,NA,NA,NA,4,9,9,NA,00631,NA,4.8,NA,CL045,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-05-19T09:15:00Z
USGS,05458500,1988-05-25,10:00,NA,NA,CDT,T,USGS-WRD,WS,06100,NA,NA,NA,4,9,9,NA,00631,NA,3.8,NA,CL045,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-05-25T10:00:00Z
USGS,05458500,1988-06-03,07:45,NA,NA,CDT,T,USGS-WRD,WS,06100,NA,NA,NA,4,9,9,NA,00631,NA,2,NA,CL045,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-06-03T07:45:00Z
USGS,05458500,1988-06-07,09:45,NA,NA,CDT,T,USGS-WRD,WS,06100,NA,NA,NA,4,9,9,NA,00631,NA,1.5,NA,CL045,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-06-07T09:45:00Z
USGS,05458500,1988-06-12,16:00,NA,NA,CDT,T,USGS-WRD,WS,06100,NA,NA,NA,4,9,9,NA,00631,NA,1.1,NA,CL045,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-06-12T16:00:00Z
USGS,05458500,1988-06-22,12:45,NA,NA,CDT,T,USGS-WRD,WS,06100,NA,NA,NA,4,9,9,NA,00631,NA,1.2,NA,CL045,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-06-22T12:45:00Z
USGS,05458500,1988-06-30,09:30,NA,NA,CDT,T,USGS-WRD,WS,06100,NA,NA,NA,4,9,9,NA,00631,NA,1.2,NA,CL045,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-06-30T09:30:00Z
