agency_cd,site_no,sample_dt,sample_tm,sample_end_dt,sample_end_tm,sample_start_time_datum_cd,tm_datum_rlbty_cd,coll_ent_cd,medium_cd,project_cd,aqfr_cd,tu_id,body_part_id,hyd_cond_cd,samp_type_cd,hyd_event_cd,sample_lab_cm_tx,parm_cd,remark_cd,result_va,val_qual_tx,meth_cd,dqi_cd,rpt_lev_va,rpt_lev_cd,lab_std_va,prep_set_no,prep_dt,anl_set_no,anl_dt,result_lab_cm_tx,anl_ent_cd,startDateTime
USGS,05550500,1976-10-27,11:30,NA,NA,CST,T,NON-USGS,WS,NA,NA,NA,NA,A,9,9,NA,00608,NA,0.31,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976-10-27T11:30:00Z
USGS,05550500,1976-10-27,11:30,NA,NA,CST,T,NON-USGS,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,11.9,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976-10-27T11:30:00Z
USGS,05550500,1976-12-01,13:15,NA,NA,CST,T,NON-USGS,WS,NA,NA,NA,NA,A,9,9,NA,00608,NA,4.04,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976-12-01T13:15:00Z
USGS,05550500,1976-12-01,13:15,NA,NA,CST,T,NON-USGS,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,13.5,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976-12-01T13:15:00Z
USGS,05550500,1976-12-28,11:00,NA,NA,CST,T,NON-USGS,WS,NA,NA,NA,NA,A,9,9,NA,00608,NA,6.6,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976-12-28T11:00:00Z
USGS,05550500,1976-12-28,11:00,NA,NA,CST,T,NON-USGS,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,13.8,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976-12-28T11:00:00Z
USGS,05550500,1977-01-25,11:30,NA,NA,CST,T,NON-USGS,WS,NA,NA,NA,NA,A,9,9,NA,00608,NA,13.3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977-01-25T11:30:00Z
USGS,05550500,1977-01-25,11:30,NA,NA,CST,T,NON-USGS,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,3.14,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977-01-25T11:30:00Z
USGS,05550500,1977-02-23,14:00,NA,NA,CST,T,NON-USGS,WS,NA,NA,NA,NA,A,9,9,NA,00608,NA,4.19,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977-02-23T14:00:00Z
USGS,05550500,1977-02-23,14:00,NA,NA,CST,T,NON-USGS,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,3.03,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977-02-23T14:00:00Z
