agency_cd,site_no,sample_dt,sample_tm,sample_end_dt,sample_end_tm,sample_start_time_datum_cd,tm_datum_rlbty_cd,coll_ent_cd,medium_cd,project_cd,aqfr_cd,tu_id,body_part_id,hyd_cond_cd,samp_type_cd,hyd_event_cd,sample_lab_cm_tx,parm_cd,remark_cd,result_va,val_qual_tx,meth_cd,dqi_cd,rpt_lev_va,rpt_lev_cd,lab_std_va,prep_set_no,prep_dt,anl_set_no,anl_dt,result_lab_cm_tx,anl_ent_cd,startDateTime
USGS,05418600,2004-06-10,13:00,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,5,9,7,MM-01577C,00631,NA,10.5,d,CL048,R,0.3,LRL,NA,NA,NA,NUTC182B,20040630,NA,NA,2004-06-10T13:00:00Z
USGS,05418600,2004-06-10,13:00,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,5,9,7,MM-01577C,49570,NA,0.69,NA,COMB7,R,0.022,MRL,NA,NA,NA,1263104189E,20040712,NA,NA,2004-06-10T13:00:00Z
USGS,05418600,2004-06-10,13:00,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,5,9,7,MM-01577C,62854,NA,11.1,d,CL063,R,0.15,MRL,NA,NA,NA,PDNP181A,20040630,NA,NA,2004-06-10T13:00:00Z
USGS,05418600,2004-06-10,13:00,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,5,9,7,MM-01577C,62855,NA,11.3,d,AKP01,R,0.15,MRL,NA,NA,NA,PTNP183A,20040701,NA,NA,2004-06-10T13:00:00Z
USGS,05418600,2004-06-10,13:00,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,5,9,7,MM-01577C,70953,NA,12.3,NA,FL008,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-06-10T13:00:00Z
USGS,05418600,2004-07-21,07:20,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,9,9,MM-02205C,00600,NA,7.9,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-07-21T07:20:00Z
USGS,05418600,2004-07-21,07:20,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,9,9,MM-02205C,00605,<,1.6,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-07-21T07:20:00Z
USGS,05418600,2004-07-21,07:20,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,9,9,MM-02205C,00607,<,0.68,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-07-21T07:20:00Z
USGS,05418600,2004-07-21,07:20,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,9,9,MM-02205C,00608,<,0.04,NA,CL037,R,0.04,LRL,NA,NA,NA,NUTC215A,20040803,NA,NA,2004-07-21T07:20:00Z
USGS,05418600,2004-07-21,07:20,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,9,9,MM-02205C,00613,NA,0.014,NA,CL041,R,0.008,LRL,NA,NA,NA,NUTC215A,20040803,NA,NA,2004-07-21T07:20:00Z
USGS,05418600,2004-07-21,07:20,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,9,9,MM-02205C,00618,NA,6.95,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-07-21T07:20:00Z
USGS,05418600,2004-07-21,07:20,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,9,9,MM-02205C,00631,NA,6.96,d,CL048,R,0.3,LRL,NA,NA,NA,NUTC215A,20040803,NA,NA,2004-07-21T07:20:00Z
USGS,05418600,2004-07-21,07:20,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,9,9,MM-02205C,49570,NA,0.302,NA,COMB7,R,0.022,MRL,NA,NA,NA,1263104237B,20040816,NA,NA,2004-07-21T07:20:00Z
USGS,05418600,2004-07-21,07:20,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,9,9,MM-02205C,62854,NA,7.65,d,CL063,R,0.15,MRL,NA,NA,NA,PDNP215B,20040804,NA,NA,2004-07-21T07:20:00Z
USGS,05418600,2004-07-21,07:20,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,9,9,MM-02205C,62855,NA,8.57,d,AKP01,R,0.15,MRL,NA,NA,NA,PTNP215B,20040803,NA,NA,2004-07-21T07:20:00Z
USGS,05418600,2004-07-21,07:20,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,9,9,MM-02205C,70953,NA,21.3,NA,FL008,R,0.1,MRL,NA,NA,NA,04T229CA,20040820,NA,NA,2004-07-21T07:20:00Z
USGS,05418600,2004-08-17,10:25,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,7,9,MM-02753A,00600,NA,5.7,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-08-17T10:25:00Z
USGS,05418600,2004-08-17,10:25,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,7,9,MM-02753A,00605,<,0.45,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-08-17T10:25:00Z
USGS,05418600,2004-08-17,10:25,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,7,9,MM-02753A,00608,<,0.04,NA,CL037,R,0.04,LRL,NA,NA,NA,NUTC244B,20040901,NA,NA,2004-08-17T10:25:00Z
USGS,05418600,2004-08-17,10:25,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,7,9,MM-02753A,00613,NA,0.018,NA,CL041,R,0.008,LRL,NA,NA,NA,NUTC244B,20040901,NA,NA,2004-08-17T10:25:00Z
USGS,05418600,2004-08-17,10:25,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,7,9,MM-02753A,00618,NA,5.66,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-08-17T10:25:00Z
USGS,05418600,2004-08-17,10:25,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,7,9,MM-02753A,00631,NA,5.68,d,CL048,R,0.12,LRL,NA,NA,NA,NUTC244B,20040901,NA,NA,2004-08-17T10:25:00Z
USGS,05418600,2004-08-17,10:25,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,7,9,MM-02753A,49570,NA,0.178,NA,COMB7,R,0.022,MRL,NA,NA,NA,1263104279C,20040930,NA,NA,2004-08-17T10:25:00Z
USGS,05418600,2004-08-17,10:25,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,7,9,MM-02753A,62854,NA,5.51,d,CL063,R,0.06,MRL,NA,NA,NA,PDNP239A,20040903,NA,NA,2004-08-17T10:25:00Z
USGS,05418600,2004-08-17,10:25,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,7,9,MM-02753A,62855,NA,6.13,d,AKP01,R,0.06,MRL,NA,NA,NA,PTNP243A,20040902,NA,NA,2004-08-17T10:25:00Z
USGS,05418600,2004-08-17,10:25,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,7,9,MM-02753A,70953,NA,35.6,NA,FL008,R,0.1,MRL,NA,NA,NA,04T246CB,20040902,NA,NA,2004-08-17T10:25:00Z
USGS,05418600,2004-09-14,10:00,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,9,9,MM-03050A,00600,NA,5.7,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-09-14T10:00:00Z
USGS,05418600,2004-09-14,10:00,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,9,9,MM-03050A,00605,<,0.51,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-09-14T10:00:00Z
USGS,05418600,2004-09-14,10:00,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,9,9,MM-03050A,00607,<,0.3,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-09-14T10:00:00Z
USGS,05418600,2004-09-14,10:00,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,9,9,MM-03050A,00608,<,0.04,NA,CL037,R,0.04,LRL,NA,NA,NA,NUTC273A,20040929,NA,NA,2004-09-14T10:00:00Z
USGS,05418600,2004-09-14,10:00,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,9,9,MM-03050A,00613,NA,0.022,NA,CL041,R,0.008,LRL,NA,NA,NA,NUTC273A,20040929,NA,NA,2004-09-14T10:00:00Z
USGS,05418600,2004-09-14,10:00,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,9,9,MM-03050A,00618,NA,5.13,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-09-14T10:00:00Z
USGS,05418600,2004-09-14,10:00,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,9,9,MM-03050A,00631,NA,5.15,d,CL048,R,0.12,LRL,NA,NA,NA,NUTC273A,20040929,NA,NA,2004-09-14T10:00:00Z
USGS,05418600,2004-09-14,10:00,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,9,9,MM-03050A,49570,NA,0.265,NA,COMB7,R,0.022,MRL,NA,NA,NA,1263104309G,20041104,NA,NA,2004-09-14T10:00:00Z
USGS,05418600,2004-09-14,10:00,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,9,9,MM-03050A,62854,NA,5.45,d,CL063,R,0.06,MRL,NA,NA,NA,PDNP271A,20040928,NA,NA,2004-09-14T10:00:00Z
USGS,05418600,2004-09-14,10:00,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,9,9,MM-03050A,62855,NA,5.65,d,AKP01,R,0.06,MRL,NA,NA,NA,PTNP273A,20040930,NA,NA,2004-09-14T10:00:00Z
USGS,05418600,2004-09-14,10:00,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,9,9,MM-03050A,70953,NA,12.6,NA,FL008,R,0.1,MRL,NA,NA,NA,04T282CA,20041008,NA,NA,2004-09-14T10:00:00Z
USGS,05418600,2004-10-18,13:30,NA,NA,CDT,K,USGS-WRD,WS,8591BBE99,NA,NA,NA,9,9,9,"A-2940074 tpcn filtered 52,52,55 mlL-2940074 user code and dist contact missing in mandatory fields,sd..  district (jason) contacted for missing info, paa, 10/20/04..  IA and jasons added per district, paa, 10/21/04",00600,NA,5.6,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-10-18T13:30:00Z
