agency_cd,site_no,sample_dt,sample_tm,sample_end_dt,sample_end_tm,sample_start_time_datum_cd,tm_datum_rlbty_cd,coll_ent_cd,medium_cd,project_cd,aqfr_cd,tu_id,body_part_id,hyd_cond_cd,samp_type_cd,hyd_event_cd,sample_lab_cm_tx,parm_cd,remark_cd,result_va,val_qual_tx,meth_cd,dqi_cd,rpt_lev_va,rpt_lev_cd,lab_std_va,prep_set_no,prep_dt,anl_set_no,anl_dt,result_lab_cm_tx,anl_ent_cd,startDateTime
USGS,02037618,2006-05-17,12:45,NA,NA,EDT,K,USGS-WRD,WS,24829QE10,NA,NA,NA,5,9,J,NA,00600,NA,0.36,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-05-17T12:45:00Z
USGS,02037618,2006-05-17,12:45,NA,NA,EDT,K,USGS-WRD,WS,24829QE10,NA,NA,NA,5,9,J,NA,00608,<,0.04,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,BDL data presented is below method reporting level.,NA,2006-05-17T12:45:00Z
USGS,02037618,2006-05-17,12:45,NA,NA,EDT,K,USGS-WRD,WS,24829QE10,NA,NA,NA,5,9,J,NA,00631,NA,0.1,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-05-17T12:45:00Z
USGS,02037618,2006-06-28,11:00,NA,NA,EDT,K,USGS-WRD,WS,24829QE10,NA,NA,NA,8,9,J,NA,00600,NA,2.9,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-06-28T11:00:00Z
USGS,02037618,2006-06-28,11:00,NA,NA,EDT,K,USGS-WRD,WS,24829QE10,NA,NA,NA,8,9,J,NA,00608,<,0.04,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,BDL data presented is below method reporting level.,NA,2006-06-28T11:00:00Z
USGS,02037618,2006-06-28,11:00,NA,NA,EDT,K,USGS-WRD,WS,24829QE10,NA,NA,NA,8,9,J,NA,00631,NA,0.44,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-06-28T11:00:00Z
USGS,02037618,2006-07-10,12:00,NA,NA,EDT,K,USGS-WRD,WS,24829QE10,NA,NA,NA,9,9,9,NA,00600,NA,0.61,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-07-10T12:00:00Z
USGS,02037618,2006-07-10,12:00,NA,NA,EDT,K,USGS-WRD,WS,24829QE10,NA,NA,NA,9,9,9,NA,00608,<,0.04,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,BDL data presented is below method reporting level.,NA,2006-07-10T12:00:00Z
USGS,02037618,2006-07-10,12:00,NA,NA,EDT,K,USGS-WRD,WS,24829QE10,NA,NA,NA,9,9,9,NA,00631,NA,0.42,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-07-10T12:00:00Z
USGS,02037618,2006-09-06,09:45,NA,NA,EDT,K,USGS-WRD,WS,24829QE10,NA,NA,NA,7,9,J,NA,00600,NA,0.95,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-09-06T09:45:00Z
USGS,02037618,2006-09-06,09:45,NA,NA,EDT,K,USGS-WRD,WS,24829QE10,NA,NA,NA,7,9,J,NA,00608,<,0.04,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,BDL data presented is below method reporting level.,NA,2006-09-06T09:45:00Z
USGS,02037618,2006-09-06,09:45,NA,NA,EDT,K,USGS-WRD,WS,24829QE10,NA,NA,NA,7,9,J,NA,00631,NA,0.32,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-09-06T09:45:00Z
USGS,02037618,2006-10-10,15:15,NA,NA,EDT,K,USGS-WRD,WS,24829QE10,NA,NA,NA,5,9,J,NA,00600,NA,0.83,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-10-10T15:15:00Z
USGS,02037618,2006-10-10,15:15,NA,NA,EDT,K,USGS-WRD,WS,24829QE10,NA,NA,NA,5,9,J,NA,00608,<,0.04,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-10-10T15:15:00Z
USGS,02037618,2006-10-10,15:15,NA,NA,EDT,K,USGS-WRD,WS,24829QE10,NA,NA,NA,5,9,J,NA,00631,NA,0.32,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-10-10T15:15:00Z
USGS,02037618,2006-11-14,10:45,NA,NA,EST,K,USGS-WRD,WS,24829QE10,NA,NA,NA,A,9,J,NA,00600,NA,0.64,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-11-14T10:45:00Z
USGS,02037618,2006-11-14,10:45,NA,NA,EST,K,USGS-WRD,WS,24829QE10,NA,NA,NA,A,9,J,NA,00608,<,0.04,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-11-14T10:45:00Z
USGS,02037618,2006-11-14,10:45,NA,NA,EST,K,USGS-WRD,WS,24829QE10,NA,NA,NA,A,9,J,NA,00631,NA,0.18,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-11-14T10:45:00Z
USGS,02037618,2006-11-20,12:00,NA,NA,EST,K,USGS-WRD,WS,24829QE10,NA,NA,NA,5,9,J,NA,00600,NA,0.74,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-11-20T12:00:00Z
USGS,02037618,2006-11-20,12:00,NA,NA,EST,K,USGS-WRD,WS,24829QE10,NA,NA,NA,5,9,J,NA,00608,<,0.04,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-11-20T12:00:00Z
USGS,02037618,2006-11-20,12:00,NA,NA,EST,K,USGS-WRD,WS,24829QE10,NA,NA,NA,5,9,J,NA,00631,NA,0.27,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-11-20T12:00:00Z
USGS,02037618,2007-01-03,13:30,NA,NA,EST,K,USGS-WRD,WS,24829QE10,NA,NA,NA,8,9,J,NA,00600,NA,0.81,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-01-03T13:30:00Z
USGS,02037618,2007-01-03,13:30,NA,NA,EST,K,USGS-WRD,WS,24829QE10,NA,NA,NA,8,9,J,NA,00608,<,0.04,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-01-03T13:30:00Z
USGS,02037618,2007-01-03,13:30,NA,NA,EST,K,USGS-WRD,WS,24829QE10,NA,NA,NA,8,9,J,NA,00631,NA,0.25,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-01-03T13:30:00Z
USGS,02037618,2007-01-10,12:45,NA,NA,EST,K,USGS-WRD,WS,24829QE10,NA,NA,NA,7,7,J,NA,00600,NA,0.75,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-01-10T12:45:00Z
USGS,02037618,2007-01-10,12:45,NA,NA,EST,K,USGS-WRD,WS,24829QE10,NA,NA,NA,7,7,J,NA,00608,<,0.04,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-01-10T12:45:00Z
USGS,02037618,2007-01-10,12:45,NA,NA,EST,K,USGS-WRD,WS,24829QE10,NA,NA,NA,7,7,J,NA,00631,NA,0.29,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-01-10T12:45:00Z
USGS,02037618,2007-03-19,11:15,NA,NA,EDT,K,USGS-WRD,WS,24829QE10,NA,NA,NA,5,9,J,NA,00600,NA,0.9,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-03-19T11:15:00Z
USGS,02037618,2007-03-19,11:15,NA,NA,EDT,K,USGS-WRD,WS,24829QE10,NA,NA,NA,5,9,J,NA,00608,<,0.04,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-03-19T11:15:00Z
USGS,02037618,2007-03-19,11:15,NA,NA,EDT,K,USGS-WRD,WS,24829QE10,NA,NA,NA,5,9,J,NA,00631,NA,0.28,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-03-19T11:15:00Z
USGS,02037618,2007-04-19,09:30,NA,NA,EST,K,USGS-WRD,WS,24829QE10,NA,NA,NA,5,9,J,NA,00600,NA,0.6,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-04-19T09:30:00Z
USGS,02037618,2007-04-19,09:30,NA,NA,EST,K,USGS-WRD,WS,24829QE10,NA,NA,NA,5,9,J,NA,00608,<,0.04,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-04-19T09:30:00Z
USGS,02037618,2007-04-19,09:30,NA,NA,EST,K,USGS-WRD,WS,24829QE10,NA,NA,NA,5,9,J,NA,00631,NA,0.28,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-04-19T09:30:00Z
USGS,02037618,2007-07-23,06:45,NA,NA,EST,K,USGS-WRD,WS,24829QE10,NA,NA,NA,9,9,9,NA,00600,NA,0.29,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-23T06:45:00Z
