agency_cd,site_no,sample_dt,sample_tm,sample_end_dt,sample_end_tm,sample_start_time_datum_cd,tm_datum_rlbty_cd,coll_ent_cd,medium_cd,project_cd,aqfr_cd,tu_id,body_part_id,hyd_cond_cd,samp_type_cd,hyd_event_cd,sample_lab_cm_tx,parm_cd,remark_cd,result_va,val_qual_tx,meth_cd,dqi_cd,rpt_lev_va,rpt_lev_cd,lab_std_va,prep_set_no,prep_dt,anl_set_no,anl_dt,result_lab_cm_tx,anl_ent_cd,startDateTime
USGS,01184000,1952-10-10,16:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.361,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1952-10-10T16:00:00Z
USGS,01184000,1953-05-08,12:05,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.248,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1953-05-08T12:05:00Z
USGS,01184000,1954-04-14,12:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.136,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1954-04-14T12:00:00Z
USGS,01184000,1955-10-01,NA,1955-10-10,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.633,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,01184000,1955-10-11,NA,1955-10-20,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.407,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,01184000,1955-10-21,NA,1955-10-31,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.407,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,01184000,1955-11-01,NA,1955-11-10,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.271,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,01184000,1955-11-11,NA,1955-11-20,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.294,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,01184000,1955-11-21,NA,1955-11-30,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.474,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,01184000,1955-12-01,NA,1955-12-10,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.023,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,01184000,1955-12-11,NA,1955-12-20,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.633,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,01184000,1955-12-21,NA,1955-12-31,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.791,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,01184000,1956-01-01,NA,1956-01-09,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.723,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,01184000,1956-01-10,12:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.497,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1956-01-10T12:00:00Z
USGS,01184000,1956-01-11,NA,1956-01-20,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.497,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,01184000,1956-01-21,NA,1956-01-31,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.587,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,01184000,1956-02-01,NA,1956-02-10,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.542,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,01184000,1956-02-11,NA,1956-02-20,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.407,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,01184000,1956-02-21,NA,1956-02-29,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.407,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,01184000,1956-03-01,NA,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.361,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,01184000,1956-03-11,NA,1956-03-20,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.542,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,01184000,1956-03-21,NA,1956-03-31,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.836,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
