agency_cd,site_no,sample_dt,sample_tm,sample_end_dt,sample_end_tm,sample_start_time_datum_cd,tm_datum_rlbty_cd,coll_ent_cd,medium_cd,project_cd,aqfr_cd,tu_id,body_part_id,hyd_cond_cd,samp_type_cd,hyd_event_cd,sample_lab_cm_tx,parm_cd,remark_cd,result_va,val_qual_tx,meth_cd,dqi_cd,rpt_lev_va,rpt_lev_cd,lab_std_va,prep_set_no,prep_dt,anl_set_no,anl_dt,result_lab_cm_tx,anl_ent_cd,startDateTime
USGS,05462000,1988-04-27,07:30,NA,NA,CDT,T,USGS-WRD,WS,06100,NA,NA,NA,9,9,9,NA,00631,NA,2.6,NA,CL045,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-04-27T07:30:00Z
USGS,05462000,1988-05-06,07:45,NA,NA,CDT,T,USGS-WRD,WS,06100,NA,NA,NA,8,9,9,NA,00631,NA,5.7,NA,CL045,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-05-06T07:45:00Z
USGS,05462000,1988-05-13,08:15,NA,NA,CDT,T,USGS-WRD,WS,06100,NA,NA,NA,9,9,9,NA,00631,NA,6.5,NA,CL045,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-05-13T08:15:00Z
USGS,05462000,1988-05-20,08:15,NA,NA,CDT,T,USGS-WRD,WS,06100,NA,NA,NA,4,9,9,NA,00631,NA,4.1,NA,CL045,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-05-20T08:15:00Z
USGS,05462000,1988-05-26,08:30,NA,NA,CDT,T,USGS-WRD,WS,06100,NA,NA,NA,4,9,9,NA,00631,NA,2.3,NA,CL045,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-05-26T08:30:00Z
USGS,05462000,1988-06-02,14:15,NA,NA,CDT,T,USGS-WRD,WS,06100,NA,NA,NA,4,9,9,NA,00631,NA,1.2,NA,CL045,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-06-02T14:15:00Z
USGS,05462000,1988-06-06,16:00,NA,NA,CDT,T,USGS-WRD,WS,06100,NA,NA,NA,4,9,9,NA,00631,<,0.1,NA,CL045,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-06-06T16:00:00Z
USGS,05462000,1988-06-12,14:15,NA,NA,CDT,T,USGS-WRD,WS,06100,NA,NA,NA,4,9,9,NA,00631,NA,0.1,NA,CL045,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-06-12T14:15:00Z
USGS,05462000,1988-06-21,15:30,NA,NA,CDT,T,USGS-WRD,WS,06100,NA,NA,NA,4,9,9,NA,00631,<,0.1,NA,CL045,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-06-21T15:30:00Z
USGS,05462000,1988-06-30,15:00,NA,NA,CDT,T,USGS-WRD,WS,06100,NA,NA,NA,4,9,9,NA,00631,NA,0.37,NA,CL045,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-06-30T15:00:00Z
USGS,05462000,1988-07-06,15:45,NA,NA,CDT,T,USGS-WRD,WS,06100,NA,NA,NA,4,9,9,NA,00631,<,0.1,NA,CL045,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-07-06T15:45:00Z
USGS,05462000,1988-07-13,14:00,NA,NA,CDT,T,USGS-WRD,WS,06100,NA,NA,NA,4,9,9,NA,00631,NA,1.1,NA,CL045,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-07-13T14:00:00Z
USGS,05462000,1988-07-23,15:20,NA,NA,CDT,T,USGS-WRD,WS,06100,NA,NA,NA,4,9,9,NA,00631,NA,0.61,NA,CL045,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-07-23T15:20:00Z
USGS,05462000,2000-11-13,14:55,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,L-3220273 No designation on lab Codes placed in ADD,00600,NA,8.9,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T14:55:00Z
USGS,05462000,2000-11-13,14:55,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,L-3220273 No designation on lab Codes placed in ADD,00602,NA,8.7,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T14:55:00Z
USGS,05462000,2000-11-13,14:55,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,L-3220273 No designation on lab Codes placed in ADD,00605,E,0.5,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T14:55:00Z
USGS,05462000,2000-11-13,14:55,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,L-3220273 No designation on lab Codes placed in ADD,00607,E,0.65,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T14:55:00Z
USGS,05462000,2000-11-13,14:55,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,L-3220273 No designation on lab Codes placed in ADD,00608,E,0.04,NA,CL037,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T14:55:00Z
USGS,05462000,2000-11-13,14:55,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,L-3220273 No designation on lab Codes placed in ADD,00613,NA,0.016,NA,CL041,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T14:55:00Z
USGS,05462000,2000-11-13,14:55,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,L-3220273 No designation on lab Codes placed in ADD,00618,NA,7.97,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T14:55:00Z
USGS,05462000,2000-11-13,14:55,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,L-3220273 No designation on lab Codes placed in ADD,00623,NA,0.69,NA,KJ002,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T14:55:00Z
USGS,05462000,2000-11-13,14:55,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,L-3220273 No designation on lab Codes placed in ADD,00625,NA,0.54,NA,KJ008,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T14:55:00Z
USGS,05462000,2000-11-13,14:55,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,L-3220273 No designation on lab Codes placed in ADD,00631,NA,7.99,NA,CL048,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T14:55:00Z
USGS,05462000,2000-11-13,14:55,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,L-3220273 No designation on lab Codes placed in ADD,49570,NA,0.21,NA,COMB7,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T14:55:00Z
USGS,05462000,2000-11-13,14:55,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,L-3220273 No designation on lab Codes placed in ADD,70953,NA,9.6,NA,FL008,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T14:55:00Z
USGS,05462000,2001-05-24,10:30,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,6,9,9,"A-1510077 tpc=50ml pic=50ml poc=50ml | L-1510077 lab codes not designated,placed in add",00600,NA,11,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-24T10:30:00Z
USGS,05462000,2001-05-24,10:30,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,6,9,9,"A-1510077 tpc=50ml pic=50ml poc=50ml | L-1510077 lab codes not designated,placed in add",00602,NA,10,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-24T10:30:00Z
USGS,05462000,2001-05-24,10:30,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,6,9,9,"A-1510077 tpc=50ml pic=50ml poc=50ml | L-1510077 lab codes not designated,placed in add",00605,<,1.1,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-24T10:30:00Z
