agency_cd,site_no,sample_dt,sample_tm,sample_end_dt,sample_end_tm,sample_start_time_datum_cd,tm_datum_rlbty_cd,coll_ent_cd,medium_cd,project_cd,aqfr_cd,tu_id,body_part_id,hyd_cond_cd,samp_type_cd,hyd_event_cd,sample_lab_cm_tx,parm_cd,remark_cd,result_va,val_qual_tx,meth_cd,dqi_cd,rpt_lev_va,rpt_lev_cd,lab_std_va,prep_set_no,prep_dt,anl_set_no,anl_dt,result_lab_cm_tx,anl_ent_cd,startDateTime,endDateTime
USGS,03609750,1974-05-08,NA,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.13,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,03609750,1974-05-08,NA,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,1.6,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,03609750,1974-06-12,NA,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.66,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,03609750,1974-06-12,NA,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00615,NA,0.04,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,03609750,1974-06-12,NA,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00620,NA,0.34,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,03609750,1974-06-12,NA,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.28,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,03609750,1974-06-12,NA,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.38,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,03609750,1974-06-12,NA,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,2.9,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,03609750,1974-07-16,NA,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.62,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,03609750,1974-07-16,NA,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.47,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,03609750,1974-07-16,NA,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.15,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,03609750,1974-07-16,NA,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,2.7,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,03609750,1974-08-09,NA,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.47,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,03609750,1974-08-09,NA,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.41,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,03609750,1974-08-09,NA,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.06,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,03609750,1974-08-09,NA,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,2.1,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,03609750,1974-09-19,NA,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.51,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,03609750,1974-09-19,NA,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.33,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,03609750,1974-09-19,NA,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.18,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,03609750,1974-09-19,NA,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,2.3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,03609750,1974-10-18,11:40,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.52,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-10-18T11:40:00Z,NA
USGS,03609750,1974-10-18,11:40,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.35,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-10-18T11:40:00Z,NA
USGS,03609750,1974-10-18,11:40,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.17,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-10-18T11:40:00Z,NA
USGS,03609750,1974-10-18,11:40,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,2.3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-10-18T11:40:00Z,NA
USGS,03609750,1974-11-06,11:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.43,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-11-06T11:00:00Z,NA
USGS,03609750,1974-11-06,11:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.19,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-11-06T11:00:00Z,NA
USGS,03609750,1974-11-06,11:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.24,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-11-06T11:00:00Z,NA
USGS,03609750,1974-11-06,11:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,1.9,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-11-06T11:00:00Z,NA
USGS,03609750,1974-12-03,09:30,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.8,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-12-03T09:30:00Z,NA
USGS,03609750,1974-12-03,09:30,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.44,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-12-03T09:30:00Z,NA
USGS,03609750,1974-12-03,09:30,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.36,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-12-03T09:30:00Z,NA
USGS,03609750,1974-12-03,09:30,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,3.5,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-12-03T09:30:00Z,NA
USGS,03609750,1975-01-10,11:30,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.68,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-01-10T11:30:00Z,NA
USGS,03609750,1975-01-10,11:30,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.22,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-01-10T11:30:00Z,NA
USGS,03609750,1975-01-10,11:30,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.46,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-01-10T11:30:00Z,NA
USGS,03609750,1975-01-10,11:30,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-01-10T11:30:00Z,NA
USGS,03609750,1975-02-19,11:30,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.82,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-02-19T11:30:00Z,NA
USGS,03609750,1975-02-19,11:30,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.26,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-02-19T11:30:00Z,NA
USGS,03609750,1975-02-19,11:30,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.56,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-02-19T11:30:00Z,NA
USGS,03609750,1975-02-19,11:30,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,3.6,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-02-19T11:30:00Z,NA
USGS,03609750,1975-03-27,10:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.64,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-03-27T10:00:00Z,NA
USGS,03609750,1975-03-27,10:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.22,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-03-27T10:00:00Z,NA
USGS,03609750,1975-03-27,10:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.42,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-03-27T10:00:00Z,NA
USGS,03609750,1975-03-27,10:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,2.8,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-03-27T10:00:00Z,NA
USGS,03609750,1975-04-09,10:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.72,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-04-09T10:00:00Z,NA
USGS,03609750,1975-04-09,10:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.28,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-04-09T10:00:00Z,NA
USGS,03609750,1975-04-09,10:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.44,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-04-09T10:00:00Z,NA
USGS,03609750,1975-04-09,10:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,3.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-04-09T10:00:00Z,NA
USGS,03609750,1975-05-08,10:40,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.5,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-05-08T10:40:00Z,NA
USGS,03609750,1975-05-08,10:40,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-05-08T10:40:00Z,NA
USGS,03609750,1975-05-08,10:40,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-05-08T10:40:00Z,NA
USGS,03609750,1975-05-08,10:40,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,2.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-05-08T10:40:00Z,NA
USGS,03609750,1975-06-18,11:30,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.37,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-06-18T11:30:00Z,NA
USGS,03609750,1975-06-18,11:30,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-06-18T11:30:00Z,NA
USGS,03609750,1975-06-18,11:30,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.17,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-06-18T11:30:00Z,NA
USGS,03609750,1975-06-18,11:30,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,1.6,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-06-18T11:30:00Z,NA
USGS,03609750,1975-07-28,10:30,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.72,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-07-28T10:30:00Z,NA
USGS,03609750,1975-07-28,10:30,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.64,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-07-28T10:30:00Z,NA
USGS,03609750,1975-07-28,10:30,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.08,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-07-28T10:30:00Z,NA
USGS,03609750,1975-07-28,10:30,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,3.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-07-28T10:30:00Z,NA
USGS,03609750,1975-08-21,11:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.61,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-08-21T11:00:00Z,NA
USGS,03609750,1975-08-21,11:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.54,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-08-21T11:00:00Z,NA
USGS,03609750,1975-08-21,11:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.07,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-08-21T11:00:00Z,NA
USGS,03609750,1975-08-21,11:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,2.7,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-08-21T11:00:00Z,NA
USGS,03609750,1975-09-10,11:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.37,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-09-10T11:00:00Z,NA
USGS,03609750,1975-09-10,11:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.27,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-09-10T11:00:00Z,NA
USGS,03609750,1975-09-10,11:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.1,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-09-10T11:00:00Z,NA
USGS,03609750,1975-09-10,11:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,1.6,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-09-10T11:00:00Z,NA
USGS,03609750,1975-10-23,10:30,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.63,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-10-23T10:30:00Z,NA
USGS,03609750,1975-10-23,10:30,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.24,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-10-23T10:30:00Z,NA
USGS,03609750,1975-10-23,10:30,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.39,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-10-23T10:30:00Z,NA
USGS,03609750,1975-10-23,10:30,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,2.8,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-10-23T10:30:00Z,NA
USGS,03609750,1975-11-20,11:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.75,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-11-20T11:00:00Z,NA
USGS,03609750,1975-11-20,11:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.33,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-11-20T11:00:00Z,NA
USGS,03609750,1975-11-20,11:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.42,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-11-20T11:00:00Z,NA
USGS,03609750,1975-11-20,11:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,3.3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-11-20T11:00:00Z,NA
USGS,03609750,1975-12-11,11:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.85,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-12-11T11:00:00Z,NA
USGS,03609750,1975-12-11,11:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.45,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-12-11T11:00:00Z,NA
USGS,03609750,1975-12-11,11:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.4,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-12-11T11:00:00Z,NA
USGS,03609750,1975-12-11,11:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,3.8,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-12-11T11:00:00Z,NA
USGS,03609750,1976-01-15,12:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.51,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976-01-15T12:00:00Z,NA
USGS,03609750,1976-01-15,12:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.04,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976-01-15T12:00:00Z,NA
USGS,03609750,1976-01-15,12:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.47,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976-01-15T12:00:00Z,NA
