agency_cd,site_no,sample_dt,sample_tm,sample_end_dt,sample_end_tm,sample_start_time_datum_cd,tm_datum_rlbty_cd,coll_ent_cd,medium_cd,project_cd,aqfr_cd,tu_id,body_part_id,hyd_cond_cd,samp_type_cd,hyd_event_cd,sample_lab_cm_tx,parm_cd,remark_cd,result_va,val_qual_tx,meth_cd,dqi_cd,rpt_lev_va,rpt_lev_cd,lab_std_va,prep_set_no,prep_dt,anl_set_no,anl_dt,result_lab_cm_tx,anl_ent_cd,startDateTime
USGS,05457470,2000-11-13,10:38,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,L-3220271 No designation on lab Codes placed in ADD,00600,NA,11,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T10:38:00Z
USGS,05457470,2000-11-13,10:38,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,L-3220271 No designation on lab Codes placed in ADD,00602,NA,11,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T10:38:00Z
USGS,05457470,2000-11-13,10:38,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,L-3220271 No designation on lab Codes placed in ADD,00605,NA,0.52,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T10:38:00Z
USGS,05457470,2000-11-13,10:38,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,L-3220271 No designation on lab Codes placed in ADD,00607,NA,0.49,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T10:38:00Z
USGS,05457470,2000-11-13,10:38,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,L-3220271 No designation on lab Codes placed in ADD,00608,NA,0.04,NA,CL037,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T10:38:00Z
USGS,05457470,2000-11-13,10:38,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,L-3220271 No designation on lab Codes placed in ADD,00613,NA,0.025,NA,CL041,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T10:38:00Z
USGS,05457470,2000-11-13,10:38,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,L-3220271 No designation on lab Codes placed in ADD,00618,NA,10.4,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T10:38:00Z
USGS,05457470,2000-11-13,10:38,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,L-3220271 No designation on lab Codes placed in ADD,00623,NA,0.53,NA,KJ002,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T10:38:00Z
USGS,05457470,2000-11-13,10:38,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,L-3220271 No designation on lab Codes placed in ADD,00625,NA,0.56,NA,KJ008,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T10:38:00Z
USGS,05457470,2000-11-13,10:38,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,L-3220271 No designation on lab Codes placed in ADD,00631,NA,10.4,NA,CL048,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T10:38:00Z
