agency_cd,site_no,sample_dt,sample_tm,sample_end_dt,sample_end_tm,sample_start_time_datum_cd,tm_datum_rlbty_cd,coll_ent_cd,medium_cd,project_cd,aqfr_cd,tu_id,body_part_id,hyd_cond_cd,samp_type_cd,hyd_event_cd,sample_lab_cm_tx,parm_cd,remark_cd,result_va,val_qual_tx,meth_cd,dqi_cd,rpt_lev_va,rpt_lev_cd,lab_std_va,prep_set_no,prep_dt,anl_set_no,anl_dt,result_lab_cm_tx,anl_ent_cd,startDateTime
USGS,04086600,1993-07-11,13:45,NA,NA,CDT,T,USGS-WRD,WS,19100,NA,NA,NA,A,9,9,NA,32210,NA,10.3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-07-11T13:45:00Z
USGS,04086600,1993-08-03,10:00,NA,NA,CDT,T,USGS-WRD,WS,19100,NA,NA,NA,A,9,9,NA,32210,NA,3.6,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-08-03T10:00:00Z
USGS,04086600,1993-08-24,15:15,NA,NA,CDT,T,USGS-WRD,WS,19100,NA,NA,NA,A,9,9,NA,32210,NA,8.62,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-08-24T15:15:00Z
USGS,04086600,1993-09-14,15:20,NA,NA,CDT,T,USGS-WRD,WS,NA,NA,NA,NA,A,9,9,NA,32210,NA,17.7,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-09-14T15:20:00Z
USGS,04086600,1993-09-28,14:15,NA,NA,CDT,T,USGS-WRD,WS,19100,NA,NA,NA,A,9,9,NA,32210,NA,3.56,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-09-28T14:15:00Z
USGS,04086600,1993-10-20,09:15,NA,NA,CDT,T,USGS-WRD,WS,19100,NA,NA,NA,A,9,9,NA,32210,NA,45,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-10-20T09:15:00Z
USGS,04086600,1993-11-16,07:45,NA,NA,CST,T,USGS-WRD,WS,19100,NA,NA,NA,A,9,9,NA,32210,NA,29,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-11-16T07:45:00Z
USGS,04086600,1993-12-14,14:45,NA,NA,CST,T,USGS-WRD,WS,19100,NA,NA,NA,A,9,9,NA,32210,NA,9.85,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-12-14T14:45:00Z
USGS,04086600,1994-02-16,07:45,NA,NA,CST,T,USGS-WRD,WS,19100,NA,NA,NA,A,9,9,NA,32210,NA,3.38,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-02-16T07:45:00Z
USGS,04086600,1994-03-10,12:00,NA,NA,CST,T,USGS-WRD,WS,19100,NA,NA,NA,A,9,9,NA,32210,NA,7.27,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-03-10T12:00:00Z
USGS,04086600,1994-03-16,09:00,NA,NA,CST,T,USGS-WRD,WS,19100,NA,NA,NA,A,9,9,NA,32210,NA,2.47,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-03-16T09:00:00Z
USGS,04086600,1994-05-17,16:00,NA,NA,CDT,T,USGS-WRD,WS,445519100,NA,NA,NA,A,9,9,NA,32210,NA,19.5,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-05-17T16:00:00Z
