agency_cd,site_no,sample_dt,sample_tm,sample_end_dt,sample_end_tm,sample_start_time_datum_cd,tm_datum_rlbty_cd,coll_ent_cd,medium_cd,project_cd,aqfr_cd,tu_id,body_part_id,hyd_cond_cd,samp_type_cd,hyd_event_cd,sample_lab_cm_tx,parm_cd,remark_cd,result_va,val_qual_tx,meth_cd,dqi_cd,rpt_lev_va,rpt_lev_cd,lab_std_va,prep_set_no,prep_dt,anl_set_no,anl_dt,result_lab_cm_tx,anl_ent_cd,startDateTime,endDateTime
USGS,04087000,1973-11-20,08:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,2.3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973-11-20T08:00:00Z,NA
USGS,04087000,1973-11-20,08:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,1.1,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973-11-20T08:00:00Z,NA
USGS,04087000,1973-11-20,08:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,1.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973-11-20T08:00:00Z,NA
USGS,04087000,1973-11-20,08:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,10,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973-11-20T08:00:00Z,NA
USGS,04087000,1973-12-26,09:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,4.3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973-12-26T09:00:00Z,NA
USGS,04087000,1973-12-26,09:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,1.6,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973-12-26T09:00:00Z,NA
USGS,04087000,1973-12-26,09:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,2.7,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973-12-26T09:00:00Z,NA
USGS,04087000,1973-12-26,09:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,19,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973-12-26T09:00:00Z,NA
USGS,04087000,1974-01-23,10:15,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,3.7,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-01-23T10:15:00Z,NA
USGS,04087000,1974-01-23,10:15,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,1.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-01-23T10:15:00Z,NA
USGS,04087000,1974-01-23,10:15,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,2.5,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-01-23T10:15:00Z,NA
USGS,04087000,1974-01-23,10:15,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,16,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-01-23T10:15:00Z,NA
USGS,04087000,1974-02-13,09:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,1.3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-02-13T09:00:00Z,NA
USGS,04087000,1974-02-13,09:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,1.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-02-13T09:00:00Z,NA
USGS,04087000,1974-02-13,09:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.13,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-02-13T09:00:00Z,NA
USGS,04087000,1974-02-13,09:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,5.9,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-02-13T09:00:00Z,NA
USGS,04087000,1974-04-03,09:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,2.7,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-04-03T09:00:00Z,NA
USGS,04087000,1974-04-03,09:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.85,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-04-03T09:00:00Z,NA
USGS,04087000,1974-04-03,09:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,1.8,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-04-03T09:00:00Z,NA
USGS,04087000,1974-04-03,09:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,12,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-04-03T09:00:00Z,NA
USGS,04087000,1974-05-22,10:30,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,3.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-05-22T10:30:00Z,NA
USGS,04087000,1974-05-22,10:30,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,2.4,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-05-22T10:30:00Z,NA
USGS,04087000,1974-05-22,10:30,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.8,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-05-22T10:30:00Z,NA
USGS,04087000,1974-05-22,10:30,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,14,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-05-22T10:30:00Z,NA
USGS,04087000,1974-06-11,10:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,2.6,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-06-11T10:00:00Z,NA
USGS,04087000,1974-07-18,08:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,1.6,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-07-18T08:00:00Z,NA
USGS,04087000,1974-07-18,08:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,1.6,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-07-18T08:00:00Z,NA
USGS,04087000,1974-07-18,08:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,<,0.1,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-07-18T08:00:00Z,NA
USGS,04087000,1974-07-18,08:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,7.1,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-07-18T08:00:00Z,NA
USGS,04087000,1974-08-21,14:30,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,1.3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-08-21T14:30:00Z,NA
USGS,04087000,1974-08-21,14:30,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,1.3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-08-21T14:30:00Z,NA
USGS,04087000,1974-08-21,14:30,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,<,0.1,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-08-21T14:30:00Z,NA
USGS,04087000,1974-08-21,14:30,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,5.8,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-08-21T14:30:00Z,NA
USGS,04087000,1974-09-17,13:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,1.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-09-17T13:00:00Z,NA
USGS,04087000,1974-09-17,13:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,1.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-09-17T13:00:00Z,NA
USGS,04087000,1974-09-17,13:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.01,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-09-17T13:00:00Z,NA
USGS,04087000,1974-09-17,13:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,5.4,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-09-17T13:00:00Z,NA
USGS,04087000,1974-10-23,10:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,2.5,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-10-23T10:00:00Z,NA
USGS,04087000,1974-10-23,10:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,1.8,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-10-23T10:00:00Z,NA
USGS,04087000,1974-10-23,10:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.69,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-10-23T10:00:00Z,NA
USGS,04087000,1974-10-23,10:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,11,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-10-23T10:00:00Z,NA
USGS,04087000,1974-11-26,10:30,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,3.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-11-26T10:30:00Z,NA
USGS,04087000,1974-11-26,10:30,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-11-26T10:30:00Z,NA
USGS,04087000,1974-11-26,10:30,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,1.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-11-26T10:30:00Z,NA
USGS,04087000,1974-11-26,10:30,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,14,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-11-26T10:30:00Z,NA
USGS,04087000,1974-12-18,12:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,3.1,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-12-18T12:00:00Z,NA
USGS,04087000,1974-12-18,12:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,1.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-12-18T12:00:00Z,NA
USGS,04087000,1974-12-18,12:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,1.9,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-12-18T12:00:00Z,NA
USGS,04087000,1974-12-18,12:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,14,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974-12-18T12:00:00Z,NA
USGS,04087000,1975-01-29,15:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,3.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-01-29T15:00:00Z,NA
USGS,04087000,1975-01-29,15:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,1.3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-01-29T15:00:00Z,NA
USGS,04087000,1975-01-29,15:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,1.9,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-01-29T15:00:00Z,NA
USGS,04087000,1975-01-29,15:00,NA,NA,CST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,14,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-01-29T15:00:00Z,NA
USGS,04087000,1975-02-26,11:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-02-26T11:00:00Z,NA
USGS,04087000,1975-02-26,11:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,1.4,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-02-26T11:00:00Z,NA
USGS,04087000,1975-02-26,11:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,1.6,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-02-26T11:00:00Z,NA
USGS,04087000,1975-02-26,11:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,13,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-02-26T11:00:00Z,NA
USGS,04087000,1975-03-27,14:15,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,3.1,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-03-27T14:15:00Z,NA
USGS,04087000,1975-03-27,14:15,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,1.8,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-03-27T14:15:00Z,NA
USGS,04087000,1975-03-27,14:15,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,1.3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-03-27T14:15:00Z,NA
USGS,04087000,1975-03-27,14:15,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,14,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-03-27T14:15:00Z,NA
USGS,04087000,1975-04-30,15:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,2.4,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-04-30T15:00:00Z,NA
USGS,04087000,1975-04-30,15:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,1.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-04-30T15:00:00Z,NA
USGS,04087000,1975-04-30,15:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,1.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-04-30T15:00:00Z,NA
USGS,04087000,1975-04-30,15:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,11,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-04-30T15:00:00Z,NA
USGS,04087000,1975-05-22,12:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.97,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-05-22T12:00:00Z,NA
USGS,04087000,1975-05-22,12:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.96,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-05-22T12:00:00Z,NA
USGS,04087000,1975-05-22,12:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.01,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-05-22T12:00:00Z,NA
USGS,04087000,1975-05-22,12:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,4.3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-05-22T12:00:00Z,NA
USGS,04087000,1975-06-24,10:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,2.4,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-06-24T10:00:00Z,NA
USGS,04087000,1975-06-24,10:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,1.6,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-06-24T10:00:00Z,NA
USGS,04087000,1975-06-24,10:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.8,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-06-24T10:00:00Z,NA
USGS,04087000,1975-06-24,10:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,11,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-06-24T10:00:00Z,NA
USGS,04087000,1975-07-15,12:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,1.3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-07-15T12:00:00Z,NA
USGS,04087000,1975-07-15,12:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,1.3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-07-15T12:00:00Z,NA
USGS,04087000,1975-07-15,12:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,<,0.1,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-07-15T12:00:00Z,NA
USGS,04087000,1975-07-15,12:00,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,5.8,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-07-15T12:00:00Z,NA
USGS,04087000,1975-08-18,12:15,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,1.5,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-08-18T12:15:00Z,NA
USGS,04087000,1975-08-18,12:15,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,1.5,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-08-18T12:15:00Z,NA
USGS,04087000,1975-08-18,12:15,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.01,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-08-18T12:15:00Z,NA
USGS,04087000,1975-08-18,12:15,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,6.7,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-08-18T12:15:00Z,NA
USGS,04087000,1975-09-18,14:30,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.94,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-09-18T14:30:00Z,NA
USGS,04087000,1975-09-18,14:30,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.93,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-09-18T14:30:00Z,NA
USGS,04087000,1975-09-18,14:30,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00630,NA,0.01,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-09-18T14:30:00Z,NA
USGS,04087000,1975-09-18,14:30,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,71887,NA,4.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-09-18T14:30:00Z,NA
USGS,04087000,1975-10-23,14:15,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00600,NA,0.92,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-10-23T14:15:00Z,NA
USGS,04087000,1975-10-23,14:15,NA,NA,CDT,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00625,NA,0.67,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975-10-23T14:15:00Z,NA
