agency_cd,site_no,sample_dt,sample_tm,sample_end_dt,sample_end_tm,sample_start_time_datum_cd,tm_datum_rlbty_cd,coll_ent_cd,medium_cd,project_cd,aqfr_cd,tu_id,body_part_id,hyd_cond_cd,samp_type_cd,hyd_event_cd,sample_lab_cm_tx,parm_cd,remark_cd,result_va,val_qual_tx,meth_cd,dqi_cd,rpt_lev_va,rpt_lev_cd,lab_std_va,prep_set_no,prep_dt,anl_set_no,anl_dt,result_lab_cm_tx,anl_ent_cd,startDateTime
USGS,05458150,2000-11-13,15:40,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3220208 tpc=100ml, pic=100ml, poc=100ml, chy=100ml",00600,NA,9.5,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T15:40:00Z
USGS,05458150,2000-11-13,15:40,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3220208 tpc=100ml, pic=100ml, poc=100ml, chy=100ml",00602,NA,9.3,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T15:40:00Z
USGS,05458150,2000-11-13,15:40,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3220208 tpc=100ml, pic=100ml, poc=100ml, chy=100ml",00605,<,0.57,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T15:40:00Z
USGS,05458150,2000-11-13,15:40,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3220208 tpc=100ml, pic=100ml, poc=100ml, chy=100ml",00607,<,0.6,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T15:40:00Z
USGS,05458150,2000-11-13,15:40,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3220208 tpc=100ml, pic=100ml, poc=100ml, chy=100ml",00608,<,0.04,NA,CL037,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T15:40:00Z
USGS,05458150,2000-11-13,15:40,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3220208 tpc=100ml, pic=100ml, poc=100ml, chy=100ml",00613,NA,0.018,NA,CL041,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T15:40:00Z
USGS,05458150,2000-11-13,15:40,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3220208 tpc=100ml, pic=100ml, poc=100ml, chy=100ml",00618,NA,8.71,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T15:40:00Z
USGS,05458150,2000-11-13,15:40,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3220208 tpc=100ml, pic=100ml, poc=100ml, chy=100ml",00623,NA,0.6,NA,KJ002,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T15:40:00Z
USGS,05458150,2000-11-13,15:40,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3220208 tpc=100ml, pic=100ml, poc=100ml, chy=100ml",00625,NA,0.57,NA,KJ008,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T15:40:00Z
USGS,05458150,2000-11-13,15:40,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3220208 tpc=100ml, pic=100ml, poc=100ml, chy=100ml",00631,NA,8.73,NA,CL048,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T15:40:00Z
USGS,05458150,2000-11-13,15:40,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3220208 tpc=100ml, pic=100ml, poc=100ml, chy=100ml",49570,NA,0.124,NA,COMB7,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T15:40:00Z
USGS,05458150,2000-11-13,15:40,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3220208 tpc=100ml, pic=100ml, poc=100ml, chy=100ml",70953,NA,6.3,NA,FL008,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-13T15:40:00Z
USGS,05458150,2001-05-25,09:30,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,9,9,9,"A-1510119 tpc=50, pic=50, poc=50",00600,NA,11,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-25T09:30:00Z
USGS,05458150,2001-05-25,09:30,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,9,9,9,"A-1510119 tpc=50, pic=50, poc=50",00602,NA,10,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-25T09:30:00Z
USGS,05458150,2001-05-25,09:30,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,9,9,9,"A-1510119 tpc=50, pic=50, poc=50",00605,<,0.55,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-25T09:30:00Z
USGS,05458150,2001-05-25,09:30,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,9,9,9,"A-1510119 tpc=50, pic=50, poc=50",00607,<,0.28,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-25T09:30:00Z
USGS,05458150,2001-05-25,09:30,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,9,9,9,"A-1510119 tpc=50, pic=50, poc=50",00608,<,0.04,NA,CL037,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-25T09:30:00Z
USGS,05458150,2001-05-25,09:30,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,9,9,9,"A-1510119 tpc=50, pic=50, poc=50",00613,NA,0.017,NA,CL041,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-25T09:30:00Z
USGS,05458150,2001-05-25,09:30,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,9,9,9,"A-1510119 tpc=50, pic=50, poc=50",00618,NA,9.96,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-25T09:30:00Z
USGS,05458150,2001-05-25,09:30,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,9,9,9,"A-1510119 tpc=50, pic=50, poc=50",00623,NA,0.28,NA,KJ002,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-25T09:30:00Z
USGS,05458150,2001-05-25,09:30,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,9,9,9,"A-1510119 tpc=50, pic=50, poc=50",00625,NA,0.55,NA,KJ008,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-25T09:30:00Z
USGS,05458150,2001-05-25,09:30,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,9,9,9,"A-1510119 tpc=50, pic=50, poc=50",00631,NA,9.97,NA,CL048,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-25T09:30:00Z
USGS,05458150,2001-05-25,09:30,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,9,9,9,"A-1510119 tpc=50, pic=50, poc=50",49570,NA,0.214,NA,COMB7,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-25T09:30:00Z
USGS,05458150,2001-05-25,09:30,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,9,9,9,"A-1510119 tpc=50, pic=50, poc=50",70953,NA,21.8,NA,FL008,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-25T09:30:00Z
USGS,05458150,2002-09-23,15:22,NA,NA,CDT,T,USGS-WRD,WS,859100300,NA,NA,NA,9,9,9,NA,00600,NA,3.2,NA,ALGOR,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-09-23T15:22:00Z
USGS,05458150,2002-09-23,15:22,NA,NA,CDT,T,USGS-WRD,WS,859100300,NA,NA,NA,9,9,9,NA,00602,NA,2.8,NA,ALGOR,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-09-23T15:22:00Z
USGS,05458150,2002-09-23,15:22,NA,NA,CDT,T,USGS-WRD,WS,859100300,NA,NA,NA,9,9,9,NA,00605,<,0.64,NA,ALGOR,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-09-23T15:22:00Z
USGS,05458150,2002-09-23,15:22,NA,NA,CDT,T,USGS-WRD,WS,859100300,NA,NA,NA,9,9,9,NA,00607,<,0.25,NA,ALGOR,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-09-23T15:22:00Z
USGS,05458150,2002-09-23,15:22,NA,NA,CDT,T,USGS-WRD,WS,859100300,NA,NA,NA,9,9,9,NA,00608,<,0.04,NA,CL037,S,0.041,LRL,NA,NA,NA,NUTC282C,20021016,NA,NA,2002-09-23T15:22:00Z
USGS,05458150,2002-09-23,15:22,NA,NA,CDT,T,USGS-WRD,WS,859100300,NA,NA,NA,9,9,9,NA,00613,NA,0.033,NA,CL041,S,0.008,LRL,NA,NA,NA,NUTC282C,20021016,NA,NA,2002-09-23T15:22:00Z
USGS,05458150,2002-09-23,15:22,NA,NA,CDT,T,USGS-WRD,WS,859100300,NA,NA,NA,9,9,9,NA,00618,NA,2.51,NA,ALGOR,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-09-23T15:22:00Z
USGS,05458150,2002-09-23,15:22,NA,NA,CDT,T,USGS-WRD,WS,859100300,NA,NA,NA,9,9,9,NA,00623,NA,0.25,NA,KJ002,S,0.1,LRL,NA,NA,NA,KJND269B,20020930,NA,NA,2002-09-23T15:22:00Z
USGS,05458150,2002-09-23,15:22,NA,NA,CDT,T,USGS-WRD,WS,859100300,NA,NA,NA,9,9,9,NA,00625,NA,0.64,NA,KJ008,S,0.1,LRL,NA,NA,NA,KJNT269C,20020930,NA,NA,2002-09-23T15:22:00Z
USGS,05458150,2002-09-23,15:22,NA,NA,CDT,T,USGS-WRD,WS,859100300,NA,NA,NA,9,9,9,NA,00631,NA,2.54,NA,CL048,S,0.047,LRL,NA,NA,NA,NUTC282C,20021016,NA,NA,2002-09-23T15:22:00Z
USGS,05458150,2010-10-18,11:00,NA,NA,CDT,K,USGS-WRD,WS,009MO9900,NA,NA,NA,9,9,9,"L-2980037 Received October 23, 2010",00600,NA,7.4,NA,ALGOR,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-18T11:00:00Z
USGS,05458150,2010-10-18,11:00,NA,NA,CDT,K,USGS-WRD,WS,009MO9900,NA,NA,NA,9,9,9,"L-2980037 Received October 23, 2010",00602,NA,7.1,NA,ALGOR,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-18T11:00:00Z
USGS,05458150,2010-10-18,11:00,NA,NA,CDT,K,USGS-WRD,WS,009MO9900,NA,NA,NA,9,9,9,"L-2980037 Received October 23, 2010",00605,<,0.81,NA,ALGOR,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-18T11:00:00Z
USGS,05458150,2010-10-18,11:00,NA,NA,CDT,K,USGS-WRD,WS,009MO9900,NA,NA,NA,9,9,9,"L-2980037 Received October 23, 2010",00607,<,0.39,NA,ALGOR,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-18T11:00:00Z
USGS,05458150,2010-10-18,11:00,NA,NA,CDT,K,USGS-WRD,WS,009MO9900,NA,NA,NA,9,9,9,"L-2980037 Received October 23, 2010",00608,<,0.01,NA,SHC02,S,0.01,LT-MDL,NA,NA,NA,KONE10309A,20101109,NA,USGSNWQL,2010-10-18T11:00:00Z
USGS,05458150,2010-10-18,11:00,NA,NA,CDT,K,USGS-WRD,WS,009MO9900,NA,NA,NA,9,9,9,"L-2980037 Received October 23, 2010",00613,NA,0.016,NA,DZ001,S,0.001,LT-MDL,NA,NA,NA,KONE10309A,20101109,"Report level code updated Oct., Nov. 2015. Reference: OWQ TM 2010.07 (RLC: IRL => LT-MDL)",USGSNWQL,2010-10-18T11:00:00Z
USGS,05458150,2010-10-18,11:00,NA,NA,CDT,K,USGS-WRD,WS,009MO9900,NA,NA,NA,9,9,9,"L-2980037 Received October 23, 2010",00618,NA,6.71,NA,ALGOR,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-18T11:00:00Z
USGS,05458150,2010-10-18,11:00,NA,NA,CDT,K,USGS-WRD,WS,009MO9900,NA,NA,NA,9,9,9,"L-2980037 Received October 23, 2010",00623,NA,0.39,NA,KJ002,S,0.05,LT-MDL,NA,NA,NA,KJND300A,20101028,NA,USGSNWQL,2010-10-18T11:00:00Z
USGS,05458150,2010-10-18,11:00,NA,NA,CDT,K,USGS-WRD,WS,009MO9900,NA,NA,NA,9,9,9,"L-2980037 Received October 23, 2010",00625,NA,0.81,NA,KJ008,S,0.05,LT-MDL,NA,NA,NA,KJNT300B,20101028,NA,USGSNWQL,2010-10-18T11:00:00Z
USGS,05458150,2010-10-18,11:00,NA,NA,CDT,K,USGS-WRD,WS,009MO9900,NA,NA,NA,9,9,9,"L-2980037 Received October 23, 2010",00631,NA,6.72,d,CL048,S,0.02,LT-MDL,NA,NA,NA,NUTC299A,20101026,NA,USGSNWQL,2010-10-18T11:00:00Z
USGS,05458150,2010-10-18,11:00,NA,NA,CDT,K,USGS-WRD,WS,009MO9900,NA,NA,NA,9,9,9,"L-2980037 Received October 23, 2010",49570,NA,0.297,NA,COMB7,S,0.017,LT-MDL,NA,NA,NA,1263110342A,20101208,NA,USGSNWQL,2010-10-18T11:00:00Z
USGS,05458150,2010-10-18,11:00,NA,NA,CDT,K,USGS-WRD,WS,009MO9900,NA,NA,NA,9,9,9,"L-2980037 Received October 23, 2010",70953,NA,43.9,c,00050,S,0.1,MRL,NA,201030801,20101104,10T308CA,20101104,Value or metadata reloaded per NWQL Rapi-Note 16-19,USGSNWQL,2010-10-18T11:00:00Z
USGS,05458150,2011-05-16,10:10,NA,NA,CDT,K,USGS-WRD,WS,009MO0000,NA,NA,NA,6,9,9,A-1400067 TPC Volume A = 49 B = 44 C = 49  CHY volume = ?mL,00600,NA,9.3,NA,ALGOR,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-05-16T10:10:00Z
USGS,05458150,2011-05-16,10:10,NA,NA,CDT,K,USGS-WRD,WS,009MO0000,NA,NA,NA,6,9,9,A-1400067 TPC Volume A = 49 B = 44 C = 49  CHY volume = ?mL,00602,NA,8.9,NA,ALGOR,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-05-16T10:10:00Z
USGS,05458150,2011-05-16,10:10,NA,NA,CDT,K,USGS-WRD,WS,009MO0000,NA,NA,NA,6,9,9,A-1400067 TPC Volume A = 49 B = 44 C = 49  CHY volume = ?mL,00605,<,0.72,NA,ALGOR,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-05-16T10:10:00Z
