agency_cd,site_no,sample_dt,sample_tm,sample_end_dt,sample_end_tm,sample_start_time_datum_cd,tm_datum_rlbty_cd,coll_ent_cd,medium_cd,project_cd,aqfr_cd,tu_id,body_part_id,hyd_cond_cd,samp_type_cd,hyd_event_cd,sample_lab_cm_tx,parm_cd,remark_cd,result_va,val_qual_tx,meth_cd,dqi_cd,rpt_lev_va,rpt_lev_cd,lab_std_va,prep_set_no,prep_dt,anl_set_no,anl_dt,result_lab_cm_tx,anl_ent_cd,startDateTime
USGS,05464420,1992-10-28,10:00,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,NA,00613,NA,0.04,NA,CL040,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-10-28T10:00:00Z
USGS,05464420,1992-10-28,10:00,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,NA,00618,NA,3.36,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-10-28T10:00:00Z
USGS,05464420,1992-10-28,10:00,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,NA,00631,NA,3.4,NA,CL045,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-10-28T10:00:00Z
USGS,05464420,2000-11-16,08:43,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3250038 tpc=100ml, pic=100ml, poc=100ml, chy=100ml",00600,NA,7.5,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-16T08:43:00Z
USGS,05464420,2000-11-16,08:43,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3250038 tpc=100ml, pic=100ml, poc=100ml, chy=100ml",00602,NA,7.3,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-16T08:43:00Z
USGS,05464420,2000-11-16,08:43,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3250038 tpc=100ml, pic=100ml, poc=100ml, chy=100ml",00605,<,0.57,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-16T08:43:00Z
USGS,05464420,2000-11-16,08:43,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3250038 tpc=100ml, pic=100ml, poc=100ml, chy=100ml",00607,<,0.37,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-16T08:43:00Z
USGS,05464420,2000-11-16,08:43,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3250038 tpc=100ml, pic=100ml, poc=100ml, chy=100ml",00608,<,0.04,NA,CL037,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-16T08:43:00Z
USGS,05464420,2000-11-16,08:43,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3250038 tpc=100ml, pic=100ml, poc=100ml, chy=100ml",00613,NA,0.011,NA,CL041,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-16T08:43:00Z
USGS,05464420,2000-11-16,08:43,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3250038 tpc=100ml, pic=100ml, poc=100ml, chy=100ml",00618,NA,6.87,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-16T08:43:00Z
USGS,05464420,2000-11-16,08:43,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3250038 tpc=100ml, pic=100ml, poc=100ml, chy=100ml",00623,NA,0.37,NA,KJ002,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-16T08:43:00Z
USGS,05464420,2000-11-16,08:43,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3250038 tpc=100ml, pic=100ml, poc=100ml, chy=100ml",00625,NA,0.57,NA,KJ008,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-16T08:43:00Z
