agency_cd,site_no,sample_dt,sample_tm,sample_end_dt,sample_end_tm,sample_start_time_datum_cd,tm_datum_rlbty_cd,coll_ent_cd,medium_cd,project_cd,aqfr_cd,tu_id,body_part_id,hyd_cond_cd,samp_type_cd,hyd_event_cd,sample_lab_cm_tx,parm_cd,remark_cd,result_va,val_qual_tx,meth_cd,dqi_cd,rpt_lev_va,rpt_lev_cd,lab_std_va,prep_set_no,prep_dt,anl_set_no,anl_dt,result_lab_cm_tx,anl_ent_cd,startDateTime,endDateTime
USGS,01491000,1969-01-23,10:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,1.15,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969-01-23T10:00:00Z,NA
USGS,01491000,1969-02-24,09:40,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,1.08,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969-02-24T09:40:00Z,NA
USGS,01491000,1969-03-24,13:35,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.633,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969-03-24T13:35:00Z,NA
USGS,01491000,1969-05-23,11:45,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.926,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969-05-23T11:45:00Z,NA
USGS,01491000,1969-06-24,11:45,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,1.11,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969-06-24T11:45:00Z,NA
USGS,01491000,1969-07-24,09:10,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.768,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969-07-24T09:10:00Z,NA
USGS,01491000,1969-08-22,09:50,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.791,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969-08-22T09:50:00Z,NA
USGS,01491000,1969-09-24,11:15,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,1.31,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969-09-24T11:15:00Z,NA
USGS,01491000,1969-10-23,11:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.791,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969-10-23T11:00:00Z,NA
USGS,01491000,1969-11-28,11:25,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.655,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969-11-28T11:25:00Z,NA
USGS,01491000,1969-12-17,14:33,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.723,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969-12-17T14:33:00Z,NA
USGS,01491000,1970-01-12,15:20,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,1.13,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-12T15:20:00Z,NA
USGS,01491000,1970-02-09,12:15,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.926,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-02-09T12:15:00Z,NA
USGS,01491000,1970-03-16,15:55,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.678,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-03-16T15:55:00Z,NA
